,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2024-02-1,21.8,36.3,0.0,,,WSW,37,16:56,27.2,54,,NE,11,1011.4,33.9,35,2.0,ENE,6,1007.5
,2024-02-2,22.9,38.9,0.0,,,SW,48,13:08,27.2,60,,N,20,1008.1,37.5,16,,WSW,26,1004.3
,2024-02-3,19.9,40.0,0.0,,,NE,41,09:36,29.0,50,,NE,26,1009.0,38.7,16,,N,20,1006.6
,2024-02-4,24.9,38.0,0.0,,,NNE,43,09:44,27.8,54,,NNE,31,1011.6,36.3,33,,N,19,1008.3
,2024-02-5,25.9,35.4,0.0,,,NE,41,06:58,27.6,68,,NNE,31,1010.5,34.2,35,2.0,NNE,22,1006.8
,2024-02-6,25.4,35.5,0.0,,,NNE,46,02:41,26.9,65,8.0,NNE,28,1008.8,35.3,42,8.0,NNE,13,1006.9
,2024-02-7,22.8,30.7,0.0,,,E,41,07:15,23.8,85,8.0,E,26,1013.1,29.4,51,7.0,ENE,22,1012.6
,2024-02-8,20.8,35.4,1.4,,,SSW,44,16:53,26.5,49,,E,13,1017.5,33.1,33,8.0,SE,11,1014.7
,2024-02-9,22.7,34.7,0.0,,,S,41,14:23,26.4,50,8.0,E,15,1018.5,33.4,33,7.0,WSW,11,1015.2
,2024-02-10,23.0,36.6,0.0,,,ESE,59,19:50,26.8,61,7.0,ENE,13,1017.6,35.1,23,1.0,SE,17,1013.9
,2024-02-11,20.4,35.6,0.0,,,ESE,46,17:32,26.7,48,,ESE,19,1018.4,32.8,28,7.0,ESE,9,1014.5
,2024-02-12,20.7,35.1,0.0,,,ESE,61,16:24,25.8,56,7.0,ENE,17,1019.2,33.0,30,8.0,NE,17,1014.8
,2024-02-13,18.6,34.2,3.8,,,N,33,10:35,23.3,63,,E,20,1018.5,32.7,31,3.0,E,9,1013.3
,2024-02-14,22.7,32.5,0.0,,,WSW,50,12:21,24.5,64,8.0,NE,20,1014.6,31.0,44,8.0,E,6,1011.3
,2024-02-15,21.4,36.0,9.8,,,SSE,46,19:15,26.7,60,,ENE,13,1016.6,34.0,29,,NW,19,1013.7
,2024-02-16,19.9,34.7,2.6,,,E,70,15:15,25.2,60,,E,22,1018.1,33.8,33,2.0,NNE,11,1014.4
,2024-02-17,19.3,35.0,0.0,,,NE,44,21:39,25.2,60,,ENE,17,1020.6,32.5,28,3.0,NNW,9,1017.0
,2024-02-18,21.3,35.5,0.0,,,ESE,50,19:59,25.0,57,,NE,15,1019.6,35.0,27,1.0,NNE,13,1014.6
,2024-02-19,20.8,32.8,5.0,,,ESE,69,16:37,23.4,83,8.0,ENE,13,1016.7,30.7,47,1.0,NNW,11,1013.5
,2024-02-20,18.0,32.9,8.8,,,E,30,07:19,21.6,71,,E,20,1015.4,29.9,45,5.0,NE,11,1012.1
,2024-02-21,19.9,34.6,0.0,,,NE,37,07:23,24.9,68,,NE,31,1014.4,33.0,34,4.0,NE,13,1010.4
,2024-02-22,21.5,34.3,0.0,,,ENE,33,00:17,25.8,64,,NE,20,1014.0,32.4,37,8.0,WNW,11,1010.4
,2024-02-23,21.4,37.9,0.0,,,WNW,48,19:37,28.0,54,,ENE,9,1012.9,34.3,30,8.0,NNE,11,1008.7
,2024-02-24,25.3,34.3,0.0,,,NE,44,20:10,25.9,66,8.0,NE,11,1010.7,32.1,46,7.0,W,11,1009.6
,2024-02-25,21.0,36.4,0.2,,,ESE,26,00:02,26.2,59,,E,13,1014.8,34.4,31,8.0,NE,11,1010.8
,2024-02-26,23.3,38.0,0.0,,,NNE,35,07:45,26.9,64,,NNE,24,1014.4,36.7,24,,SSW,15,1010.8
,2024-02-27,23.7,37.3,0.0,,,NE,50,22:10,28.1,46,6.0,NE,30,1015.4,37.0,27,,NNW,24,1012.1
,2024-02-28,23.4,36.5,0.0,,,NE,41,23:02,25.9,61,,NNE,28,1018.5,34.7,32,,NNW,19,1015.4
,2024-02-29,24.0,39.1,0.0,,,S,41,22:50,26.0,61,8.0,NNE,19,1018.7,37.5,26,,WSW,17,1014.1
