,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2025-02-1,14.8,36.9,0.0,,,SSE,41.0,00:50,20.8,58,,SE,17,1017.9,34.8,25,,ENE,15,1013.6
,2025-02-2,20.8,37.9,0.0,,,SSE,69.0,21:58,26.6,43,,ENE,17,1015.7,35.7,28,,NNE,19,1012.3
,2025-02-3,20.0,37.0,5.8,,,SSE,67.0,23:06,26.4,49,3.0,E,15,1012.4,35.6,22,6.0,NE,17,1010.8
,2025-02-4,23.1,38.8,0.0,,,,,,26.9,49,8.0,SE,13,1008.6,37.9,19,,WSW,15,1006.4
,2025-02-5,15.7,33.4,,,,S,43.0,04:21,18.6,61,,SSE,24,1011.4,30.9,30,,NNE,7,1009.4
,2025-02-6,16.1,36.8,0.0,,,W,39.0,17:23,22.7,60,,E,11,1011.1,35.1,19,,WNW,19,1008.6
,2025-02-7,20.8,36.6,0.0,,,SSE,50.0,18:06,27.7,38,,E,9,1006.0,34.5,16,,WSW,22,1005.0
,2025-02-8,14.9,28.1,0.0,,,SSE,43.0,08:03,17.8,62,,SSE,28,1009.5,27.4,30,,S,17,1007.5
,2025-02-9,16.1,30.6,0.0,,,S,50.0,18:38,20.0,65,4.0,SE,15,1009.0,29.2,20,2.0,NE,17,1007.0
,2025-02-10,16.9,31.2,0.0,,,SSE,44.0,16:46,20.9,62,,SSE,26,1011.9,30.8,29,2.0,S,24,1009.5
,2025-02-11,16.6,33.7,0.0,,,SSE,37.0,00:15,21.9,60,,SE,13,1011.6,31.5,24,,SE,20,1008.6
,2025-02-12,19.2,36.2,0.0,,,NE,30.0,17:22,24.2,54,,ENE,19,1010.9,34.4,23,,ESE,11,1007.2
,2025-02-13,23.3,35.2,0.0,,,N,54.0,12:09,24.9,52,,NE,20,1005.7,34.7,28,2.0,N,24,1001.3
,2025-02-14,14.4,27.2,0.0,,,SSW,46.0,19:31,18.5,59,,SSW,15,1007.0,24.1,35,7.0,WSW,22,1004.7
,2025-02-15,10.7,19.9,0.0,,,WSW,57.0,15:24,13.9,61,8.0,WNW,13,1008.5,19.2,36,8.0,SW,22,1009.0
,2025-02-16,7.4,20.8,0.0,,,SSE,43.0,16:42,12.1,56,,SSW,17,1016.4,18.3,33,7.0,S,22,1017.0
,2025-02-17,6.5,,0.0,,,,,,13.7,59,,SSE,11,1020.9,23.9,21,,ESE,11,1018.0
