,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2024-02-1,21.8,28.6,0.4,,,S,41.0,00:23,22.6,100.0,,SSW,17,1013.6,26.8,75,,ENE,15,1009.9
,2024-02-2,22.1,28.4,0.0,,,SSE,39.0,13:36,24.9,,,WSW,11,1006.7,27.6,87,,SSE,33,1005.8
,2024-02-3,22.1,28.7,0.0,,,,,,23.5,76.0,,ENE,13,1014.0,28.5,61,,NE,22,1012.2
,2024-02-4,21.6,30.8,,,,,,,24.9,92.0,,NNW,6,1010.9,29.5,73,,NE,19,1007.2
,2024-02-5,22.5,28.9,,,,NNE,37.0,23:59,25.0,,,N,6,1008.2,25.5,97,,S,4,1007.2
,2024-02-6,22.1,24.6,3.0,,,SSW,69.0,13:06,22.4,,,SSW,17,1009.6,21.2,99,,SSW,46,1011.3
,2024-02-7,18.8,22.3,2.2,,,S,57.0,21:23,19.1,98.0,,SSW,28,1019.8,20.2,100,,SSW,39,1020.0
,2024-02-8,18.5,25.5,4.2,,,SSE,52.0,23:27,22.0,80.0,,S,31,1023.9,24.8,62,,SSE,31,1023.2
,2024-02-9,17.8,23.8,0.2,,,SSW,48.0,17:15,21.1,67.0,,SW,13,1021.9,23.3,71,,SSW,28,1019.5
,2024-02-10,20.7,24.8,3.6,,,SSE,69.0,02:35,22.0,75.0,,S,50,1022.8,23.6,62,,SSE,35,1023.4
,2024-02-11,21.4,25.3,0.2,,,SSE,46.0,00:03,22.6,76.0,,SSE,24,1023.5,24.2,65,,ESE,17,1021.8
,2024-02-12,20.2,30.3,0.0,,,,,,24.5,73.0,,N,6,1021.6,29.6,60,,NE,26,1017.9
,2024-02-13,21.7,31.5,,,,NE,54.0,14:32,25.3,76.0,,N,24,1017.2,28.9,66,,NE,43,1012.4
,2024-02-14,20.8,30.3,0.0,,,SSE,46.0,16:01,25.8,76.0,,N,6,1011.6,26.9,73,,S,31,1011.6
,2024-02-15,20.5,22.8,0.0,,,SSE,41.0,23:28,21.4,86.0,,S,20,1020.3,22.8,82,,S,20,1020.6
,2024-02-16,19.7,28.2,48.2,,,W,35.0,23:37,21.8,96.0,,W,7,1021.9,25.4,85,,SSE,15,1020.1
,2024-02-17,21.6,29.6,0.2,,,NE,26.0,02:28,25.2,,,N,9,1021.2,28.8,74,,NE,17,1018.9
,2024-02-18,21.4,27.9,0.0,,,NNE,22.0,18:24,24.5,90.0,,S,6,1019.2,26.1,82,,E,13,1017.0
,2024-02-19,22.4,23.9,1.4,,,NE,59.0,11:50,22.8,99.0,,SSW,19,1017.9,19.2,95,,NW,9,1018.4
,2024-02-20,18.9,24.5,13.4,,,E,48.0,08:40,22.2,92.0,,SSW,24,1017.6,22.4,82,,S,19,1016.7
,2024-02-21,19.6,25.3,29.0,,,SSW,26.0,11:27,21.7,95.0,,WSW,7,1016.8,25.0,82,,S,20,1014.8
,2024-02-22,21.4,29.3,0.2,,,SSW,22.0,02:08,23.2,91.0,,SW,7,1015.1,26.8,76,,ENE,13,1010.9
,2024-02-23,21.9,36.8,0.0,,,SE,76.0,17:07,29.2,66.0,,NW,2,1008.3,32.9,54,,E,9,1005.0
,2024-02-24,20.3,22.2,7.2,,,S,56.0,04:02,20.5,94.0,,S,41,1014.7,21.2,80,,S,37,1016.7
,2024-02-25,17.9,27.2,1.8,,,S,41.0,00:04,21.3,79.0,,SW,9,1018.5,25.6,65,,ENE,13,1014.9
,2024-02-26,19.5,28.7,0.0,,,SSE,56.0,20:23,24.1,81.0,,NNW,2,1013.9,25.3,83,,S,30,1014.1
,2024-02-27,21.4,27.0,0.0,,,SSE,46.0,23:42,21.7,89.0,,E,13,1019.0,22.9,83,,ENE,20,1017.9
,2024-02-28,21.7,30.9,0.0,,,NE,52.0,16:48,27.0,78.0,,NE,28,1019.6,26.1,78,,NE,33,1016.6
,2024-02-29,22.5,31.5,0.0,,,SSW,56.0,22:51,25.4,84.0,,NNE,20,1014.2,30.0,73,,NE,24,1011.0
