,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2024-06-1,12.1,25.8,0.0,1.8,9.3,NNE,41,22:45,16.4,61,1.0,NNE,9,1016.1,25.4,33,1.0,NNW,13,1010.4
,2024-06-2,14.7,20.3,43.2,4.6,7.0,NNE,54,01:38,16.7,70,7.0,WSW,17,1008.7,20.0,54,3.0,WSW,20,1010.0
,2024-06-3,12.2,21.5,4.8,1.4,7.6,WSW,30,00:19,15.9,98,1.0,S,6,1019.9,20.6,52,3.0,WSW,13,1020.1
,2024-06-4,13.6,21.5,0.4,2.6,3.7,NW,19,11:08,16.0,98,6.0, ,Calm,1025.0,20.4,67,7.0,NE,7,1023.4
,2024-06-5,15.9,23.8,0.0,2.0,3.0,N,30,13:03,17.8,67,7.0,NNE,9,1024.4,23.2,41,1.0,N,13,1021.3
,2024-06-6,11.5,25.0,0.0,2.4,5.1,N,54,12:22,18.7,55,5.0,N,15,1018.6,24.0,56,7.0,NNW,17,1013.8
,2024-06-7,14.3,20.2,24.8,2.2,2.0,E,19,16:16,15.3,99,6.0, ,Calm,1019.4,18.9,70,,E,6,1017.1
,2024-06-8,12.5,20.4,0.2,1.2,1.3,NNE,24,14:18,15.6,99,,NNE,7,1013.9,19.4,76,7.0,NNE,11,1009.6
,2024-06-9,15.6,20.4,5.0,0.0,0.3,WSW,52,11:52,17.6,81,7.0,WSW,17,1008.2,18.8,67,7.0,WSW,13,1009.0
,2024-06-10,15.2,20.1,6.0,2.2,2.8,NW,43,02:21,18.3,56,7.0,W,11,1014.7,18.9,61,7.0,W,9,1016.3
,2024-06-11,14.1,17.9,0.0,2.2,0.1,NNE,20,14:05,15.2,89,7.0,WSW,7,1021.6,17.2,81,7.0,NNE,13,1019.8
,2024-06-12,14.0,20.8,1.4,0.2,4.8,N,20,14:12,14.7,99,7.0,NE,7,1021.0,19.6,58,5.0,NNW,11,1018.4
,2024-06-13,7.9,20.6,0.0,2.8,9.0,SW,17,16:10,12.9,99,1.0, ,Calm,1022.4,19.6,52,2.0,SSW,7,1020.0
,2024-06-14,8.8,21.2,0.0,2.0,8.3,NNE,30,11:21,13.4,79,1.0,E,7,1020.0,20.8,44,1.0,ENE,9,1016.4
,2024-06-15,7.1,22.7,0.0,2.0,7.1,NE,17,09:41,12.7,87,0.0,NE,9,1016.1,20.9,48,6.0,N,4,1013.4
,2024-06-16,9.5,22.0,0.0,1.4,5.0,SW,26,15:03,14.3,92,1.0,NNE,11,1017.2,21.1,56,5.0,SW,11,1016.7
,2024-06-17,10.3,20.5,1.4,0.4,7.1,SSW,19,13:15,13.3,99,6.0, ,Calm,1021.1,19.5,53,4.0,SW,4,1019.5
,2024-06-18,8.9,19.1,0.2,2.0,7.1,S,33,14:16,11.8,95,2.0,WSW,6,1022.7,16.3,78,7.0,SSE,15,1022.0
,2024-06-19,4.8,18.5,3.4,2.0,8.3,SSE,28,11:47,10.7,99,1.0, ,Calm,1029.8,17.4,49,2.0,SSE,9,1026.7
,2024-06-20,3.9,19.0,0.0,1.4,8.7,NE,24,12:03,10.3,94,1.0, ,Calm,1030.2,18.2,43,1.0,NE,9,1026.1
,2024-06-21,4.1,20.5,0.0,2.0,8.4,NNE,37,11:38,12.1,66,5.0,NNE,15,1023.8,20.2,35,4.0,N,13,1018.7
,2024-06-22,10.1,19.2,3.2,2.6,7.5,SW,46,12:49,17.0,63,6.0,SW,15,1019.4,17.4,53,5.0,SSW,17,1020.6
,2024-06-23,7.3,18.1,0.0,2.6,5.9,SSW,28,14:57,10.8,81,7.0, ,Calm,1027.6,16.9,54,7.0,S,11,1026.1
,2024-06-24,3.7,17.8,0.0,2.2,7.5,SSW,22,14:57,9.7,90,1.0, ,Calm,1026.9,16.8,54,7.0,SSW,13,1023.2
,2024-06-25,3.4,17.0,0.0,1.4,8.9,NE,31,13:06,10.0,86,6.0,SSW,7,1018.7,16.4,48,1.0,NE,15,1013.9
,2024-06-26,6.4,19.4,0.0,2.0,3.8,NNE,28,08:24,12.0,76,7.0,N,13,1007.0,18.3,68,5.0,NW,7,1005.5
,2024-06-27,11.3,17.4,17.2,0.8,2.8,NE,24,11:19,14.8,86,6.0,NE,11,1005.3,12.9,94,7.0,NE,7,1003.9
,2024-06-28,11.9,19.9,7.4,2.4,9.0,SE,31,15:41,14.2,77,2.0,SE,9,1009.6,19.3,52,2.0,SE,15,1010.3
,2024-06-29,9.5,18.4,0.0,2.6,2.5,SE,20,10:58,13.9,74,7.0,SE,7,1022.3,18.2,62,5.0,ESE,6,1022.1
,2024-06-30,8.1,19.3,0.0,1.6,8.8,NE,28,13:47,12.7,86,3.0,NE,7,1029.6,19.1,50,2.0,NNE,13,1027.1
