,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2025-02-1,25.1,31.0,20.0,,,NNE,39.0,19:11,28.4,83,8.0,ESE,6,1001.8,29.7,78,7.0,NNE,15,998.6
,2025-02-2,25.1,31.0,61.2,,,NNW,48.0,22:09,26.5,93,8.0,W,9,1002.8,28.0,89,8.0,W,9,1000.1
,2025-02-3,24.8,29.5,78.2,,,NE,26.0,16:11,25.6,96,8.0,SSE,13,1005.1,27.4,93,8.0,ENE,11,1003.4
,2025-02-4,24.4,28.0,164.0,,,S,26.0,04:23,25.7,95,8.0,WNW,11,1005.7,25.7,96,8.0,SE,2,1003.3
,2025-02-5,24.8,30.1,180.0,,,N,39.0,00:06,26.9,94,8.0,ESE,9,1005.7,28.4,84,8.0,N,13,1002.7
,2025-02-6,24.3,31.5,4.8,,,NNW,39.0,17:23,30.0,77,,ESE,9,1006.0,30.1,84,8.0,N,20,1003.7
,2025-02-7,24.4,32.7,22.2,,,W,28.0,16:35,29.5,74,,ENE,4,1005.7,30.2,76,8.0,N,13,1002.2
,2025-02-8,25.0,31.3,0.0,,,NNW,41.0,13:51,27.9,87,7.0,SE,11,1004.5,28.3,86,1.0,WNW,7,1000.0
,2025-02-9,25.0,30.7,12.8,,,N,26.0,10:09,29.0,78,,W,9,1004.5,28.8,88,8.0,NNE,13,1001.7
,2025-02-10,24.2,28.9,6.4,,,N,24.0,17:00,27.7,88,8.0,SE,11,1007.3,28.3,87,8.0,NE,9,1004.0
,2025-02-11,24.6,29.0,13.6,,,N,30.0,12:44,26.2,92,8.0,NW,11,1006.2,28.0,86,8.0,NNW,15,1001.9
,2025-02-12,25.0,29.9,9.6,,,NNE,26.0,13:27,28.4,80,8.0,SE,6,1007.4,25.7,95,7.0,W,17,1005.0
,2025-02-13,24.3,31.4,8.6,,,N,28.0,13:03,29.7,76,,SE,9,1008.8,30.6,75,,NNE,15,1004.4
,2025-02-14,24.6,33.7,0.0,,,N,35.0,12:07,30.3,76,,SE,11,1007.5,31.5,75,,N,17,1003.4
,2025-02-15,24.3,35.2,1.6,,,WNW,33.0,11:32,28.7,79,8.0,SW,6,1006.0,32.3,72,,NNE,20,1002.0
,2025-02-16,24.7,35.1,0.2,,,N,37.0,12:43,31.7,66,,W,13,1006.2,31.5,73,5.0,N,20,1005.1
,2025-02-17,24.4,,0.0,,,,,,30.4,68,,SE,13,1009.8,31.9,78,,NE,17,1007.5
