,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2024-11-1,15.6,25.6,,,,ESE,35,13:33,18.9,74,8.0,SW,9,1016.1,23.7,53,8.0,ESE,22,1014.4
,2024-11-2,14.3,20.7,,,,S,30,00:28,16.8,82,8.0,SW,9,1024.6,19.3,80,8.0,SSE,7,1021.7
,2024-11-3,13.6,33.5,,,,N,39,11:52,20.2,94,,ENE,17,1015.0,32.7,27,7.0,NNW,20,1010.1
,2024-11-4,18.5,24.1,,,,ESE,28,19:05,19.8,87,7.0,SSE,6,1012.2,21.2,79,8.0,ENE,9,1013.4
,2024-11-5,16.9,25.4,,,,ENE,31,13:09,19.8,88,8.0,ESE,2,1018.7,24.1,64,8.0,NE,17,1015.9
,2024-11-6,15.3,33.8,,,,ENE,26,11:21,22.5,76,4.0,NE,17,1014.1,33.3,39,1.0,E,17,1008.6
,2024-11-7,20.1,33.9,0.0,,,WNW,56,16:36,24.6,81,8.0,E,9,1007.1,31.8,31,8.0,WSW,24,1006.4
,2024-11-8,13.2,30.8,1.2,,,W,50,15:46,22.5,51,,W,13,1012.0,29.7,26,,WNW,26,1009.1
,2024-11-9,14.6,27.8,0.0,,,E,30,16:45,21.4,69,4.0,S,9,1020.6,26.0,43,1.0,SE,15,1016.8
,2024-11-10,16.1,30.5,0.0,,,SE,48,12:39,22.2,76,8.0,SSW,9,1019.7,26.5,53,,SE,31,1018.5
,2024-11-11,16.0,21.0,0.0,,,S,20,23:08,18.7,74,8.0,SW,11,1022.8,20.3,70,8.0,SW,13,1019.4
,2024-11-12,15.3,25.8,0.0,,,NE,35,11:10,20.8,84,8.0,SW,7,1017.9,24.7,65,8.0,ENE,17,1014.7
,2024-11-13,14.6,25.4,0.0,,,N,24,11:37,20.3,85,,WSW,4,1013.4,23.4,68,8.0,NNW,7,1010.0
,2024-11-14,17.2,23.2,0.8,,,SE,30,14:25,19.4,85,8.0,S,17,1016.4,21.9,67,8.0,SSE,19,1015.7
,2024-11-15,15.9,20.9,0.0,,,SSE,19,16:51,17.3,99,8.0,SW,9,1021.9,18.9,93,8.0,SSE,11,1020.7
,2024-11-16,17.1,27.5,2.6,,,ENE,35,17:32,20.8,96,8.0, ,Calm,1023.0,26.6,68,8.0,NE,22,1020.3
,2024-11-17,18.9,34.3,0.4,,,W,87,18:22,24.6,77,,NNE,15,1015.8,33.3,35,4.0,N,24,1009.0
,2024-11-18,18.9,30.5,18.6,,,ESE,44,17:58,20.2,74,7.0, ,Calm,1014.2,28.1,32,,SE,7,1013.0
,2024-11-19,17.0,24.0,0.0,,,ESE,33,13:22,19.2,88,8.0,SW,7,1022.9,23.4,61,1.0,E,20,1021.4
,2024-11-20,13.1,27.8,0.0,,,E,35,15:26,20.7,76,,E,7,1024.4,27.8,45,,ENE,9,1021.7
,2024-11-21,14.4,27.4,0.0,,,ENE,35,16:53,21.2,72,,NW,2,1027.5,25.5,45,4.0,NNE,9,1023.4
,2024-11-22,12.1,30.8,0.0,,,ENE,28,16:51,20.2,77,6.0,NW,4,1025.9,30.0,35,7.0,ESE,11,1020.5
,2024-11-23,14.5,34.5,0.0,,,ENE,33,18:03,22.2,83,,NNW,2,1021.5,33.1,22,,NE,11,1016.2
,2024-11-24,15.2,36.3,0.0,,,ESE,39,14:29,24.1,59,,WNW,2,1017.0,35.4,24,,NE,13,1013.2
,2024-11-25,15.7,35.6,0.0,,,E,31,14:33,23.8,74,,S,2,1015.0,34.7,33,,ENE,11,1009.9
,2024-11-26,17.5,39.4,0.0,,,NNW,37,14:14,24.8,73,,N,4,1011.7,39.0,22,,N,22,1006.2
,2024-11-27,18.5,38.5,0.0,,,WNW,52,15:13,30.0,50,, ,Calm,1008.3,36.8,27,1.0,NW,24,1005.6
,2024-11-28,20.4,29.4,0.0,,,S,35,17:25,26.5,60,8.0,SE,2,1013.0,28.1,67,8.0,N,9,1012.5
,2024-11-29,20.1,22.8,16.8,,,SSE,24,15:08,22.1,95,8.0,SSW,9,1018.4,21.9,99,8.0,SSE,13,1016.2
,2024-11-30,20.6,25.9,17.6,,,NNE,31,17:17,22.3,100,8.0, ,Calm,1011.4,24.4,94,8.0,NNE,15,1007.7
