,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2025-02-1,22.6,27.6,0.0,,,ENE,41.0,11:39,26.1,73,,E,28,1015.8,26.6,74,,E,20,1014.4
,2025-02-2,22.6,27.4,0.6,,,E,48.0,11:28,23.9,90,,E,20,1015.1,25.5,78,7.0,ESE,28,1014.5
,2025-02-3,21.8,26.5,0.0,,,E,48.0,07:32,22.2,85,,E,24,1016.4,24.2,73,8.0,SE,28,1015.4
,2025-02-4,20.9,27.1,0.0,,,ESE,52.0,10:54,22.8,77,,ESE,24,1015.4,25.6,64,8.0,E,30,1014.4
,2025-02-5,20.7,25.6,0.0,,,E,44.0,00:38,21.8,64,,E,24,1014.0,25.1,71,,E,24,1013.0
,2025-02-6,19.8,25.0,2.0,,,E,41.0,12:05,21.7,87,,E,17,1012.4,22.9,79,8.0,E,26,1011.4
,2025-02-7,19.1,25.7,3.6,,,ESE,54.0,11:24,21.7,84,,E,22,1008.6,22.3,81,,ESE,26,1006.2
,2025-02-8,20.4,26.3,3.0,,,SE,46.0,11:34,24.0,72,,ESE,26,1008.2,25.3,61,,SE,26,1008.0
,2025-02-9,21.1,26.7,0.8,,,ESE,44.0,17:37,24.8,72,,ESE,26,1011.8,24.9,70,,ESE,28,1010.8
,2025-02-10,21.1,25.9,0.2,,,E,52.0,09:59,23.5,73,5.0,E,35,1014.2,24.4,63,,E,33,1013.4
,2025-02-11,20.5,26.2,0.0,,,E,50.0,09:30,23.7,66,,E,31,1015.9,25.9,61,,E,30,1014.9
,2025-02-12,21.0,25.6,0.0,,,E,59.0,08:47,22.5,71,,E,33,1014.7,24.7,62,,E,37,1014.0
,2025-02-13,21.2,26.6,0.0,,,E,61.0,10:33,22.7,75,,E,30,1015.1,25.2,63,,E,33,1013.4
,2025-02-14,19.3,24.4,5.0,,,E,56.0,08:29,22.5,72,,E,37,1011.5,22.9,81,,E,30,1010.9
,2025-02-15,21.1,26.5,1.4,,,E,54.0,10:15,22.7,75,,E,31,1008.5,24.8,71,7.0,ENE,33,1007.3
,2025-02-16,19.4,25.9,0.0,,,ENE,31.0,07:56,24.9,60,,E,19,1011.2,24.7,65,,ENE,17,1010.7
,2025-02-17,18.3,,0.0,,,,,,22.0,82,,N,6,1010.1,26.4,65,,NW,19,1009.1
