,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2025-02-1,19.1,25.9,0.0,,,ENE,28.0,20:07,22.0,84,,S,19,1022.3,25.3,75,,ESE,11,1021.2
,2025-02-2,20.9,26.7,0.0,,,NE,28.0,13:24,23.4,84,,W,6,1020.8,26.1,66,,NE,24,1019.1
,2025-02-3,20.6,27.3,0.0,,,NNE,41.0,18:37,24.4,78,,ENE,9,1018.9,26.3,78,,NE,31,1016.4
,2025-02-4,21.5,29.5,0.0,,,NE,48.0,15:48,24.8,79,,NNE,15,1015.0,26.4,79,,N,20,1010.8
,2025-02-5,22.4,27.4,0.0,,,S,54.0,12:07,27.1,66,,SSE,9,1010.5,22.9,85,8.0,S,35,1011.9
,2025-02-6,21.0,26.5,0.0,,,S,33.0,23:04,24.7,75,,S,17,1014.2,26.0,77,,E,13,1014.3
,2025-02-7,22.8,27.6,0.0,,,NE,54.0,16:07,25.1,70,,NNE,19,1012.2,26.2,71,,NE,43,1009.5
,2025-02-8,22.0,26.4,0.0,,,NNE,35.0,21:49,23.9,77,,NE,17,1009.6,24.9,74,7.0,NNE,11,1007.6
,2025-02-9,19.6,25.4,6.8,,,SSE,39.0,10:14,22.8,82,4.0,S,26,1010.9,24.7,80,1.0,S,22,1010.5
,2025-02-10,21.1,24.1,0.0,,,S,57.0,08:40,23.9,74,1.0,SSW,35,1011.5,21.1,86,6.0,SW,15,1011.0
,2025-02-11,18.3,25.8,16.0,,,SSE,28.0,12:31,22.5,75,,S,17,1011.8,24.2,74,1.0,E,20,1010.7
,2025-02-12,19.5,26.0,3.2,,,SW,43.0,00:51,22.4,76,7.0,SSW,6,1013.5,25.0,74,,ESE,4,1012.9
,2025-02-13,21.9,25.8,5.4,,,NE,61.0,12:33,24.4,84,8.0,NNE,24,1013.2,25.0,77,1.0,NNE,46,1009.9
,2025-02-14,22.2,25.3,0.2,,,WNW,61.0,20:03,24.1,81,8.0,NNW,9,1006.8,22.9,90,8.0,NNE,28,1004.7
,2025-02-15,18.7,24.6,13.4,,,S,56.0,02:21,21.7,74,,SSW,17,1004.0,24.0,63,1.0,E,11,1002.2
,2025-02-16,13.4,21.1,0.0,,,S,50.0,00:53,16.9,48,,SSW,33,1010.7,19.7,47,,SE,35,1011.6
,2025-02-17,14.6,,0.0,,,,,,18.1,53,,SSW,26,1020.8,20.4,55,,SSE,31,1018.6
