,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2025-02-1,11.8,27.0,0.0,,,,,,18.3,67,,N,2,,25.9,50,,NW,20,
,2025-02-2,14.4,32.6,0.0,,,NW,31.0,17:25,19.1,76,,ESE,2,,31.7,44,,NW,9,
,2025-02-3,18.6,31.1,0.0,,,NNW,33.0,16:47,23.2,77,,N,4,,28.1,59,6.0,WNW,13,
,2025-02-4,17.0,32.6,0.0,,,SSE,54.0,19:57,21.4,79,,W,4,,31.3,38,4.0,NW,26,
,2025-02-5,13.8,26.2,0.0,,,SSE,44.0,23:18,15.3,54,6.0,SSE,30,,24.9,32,,NNW,6,
,2025-02-6,10.4,27.0,0.0,,,,,,16.3,68,,NNE,4,,25.6,43,,WNW,11,
,2025-02-7,15.8,32.8,,,,SSE,44.0,18:18,22.1,65,4.0,SE,9,,30.4,30,,NNW,9,
,2025-02-8,15.7,22.1,0.0,,,SSE,48.0,12:48,17.0,60,7.0,SSE,24,,21.3,48,8.0,SSE,31,
,2025-02-9,10.8,24.4,0.0,,,SSE,48.0,15:35,16.3,60,,SE,17,,23.3,35,3.0,SSE,19,
,2025-02-10,12.0,25.2,0.0,,,,,,18.0,51,,SSE,22,,24.2,35,,SSE,30,
,2025-02-11,15.9,28.3,,,,,,,20.4,70,3.0,SE,11,,23.4,73,8.0,WNW,7,
,2025-02-12,17.1,30.8,0.0,,,N,33.0,13:35,21.2,76,8.0,SE,11,,26.8,56,5.0,NNW,9,
,2025-02-13,18.8,29.0,0.0,,,N,46.0,15:53,24.1,68,1.0,N,20,,28.0,52,3.0,NNW,20,
,2025-02-14,15.8,23.5,3.0,,,NNW,43.0,16:17,18.9,74,2.0,NNW,17,,21.4,47,4.0,WNW,13,
,2025-02-15,11.1,17.3,,,,,,,15.1,56,3.0,NNE,2,,11.3,83,7.0, ,Calm,
,2025-02-16,8.2,21.6,1.8,,,SSE,37.0,01:17,13.0,53,,SE,17,,19.2,28,5.0,S,7,
,2025-02-17,6.6,,0.2,,,,,,14.1,53,,ESE,4,,21.0,44,,NNW,20,
