,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2024-02-1,19.7,31.3,6.6,,,NE,30.0,12:11,20.8,99,8.0,W,7,1014.3,29.0,65,,NE,17,1008.7
,2024-02-2,20.7,33.1,0.2,,,ESE,37.0,15:48,25.3,82,,S,11,1007.5,32.2,47,,E,13,1004.9
,2024-02-3,21.1,29.7,0.0,,,ENE,28.0,14:24,23.4,69,8.0,NE,13,1013.9,28.3,58,2.0,NE,11,1010.7
,2024-02-4,18.7,39.0,0.0,,,N,35.0,15:12,22.5,89,, ,Calm,1010.9,37.4,39,,NNE,19,1004.8
,2024-02-5,22.5,33.7,0.0,,,SSE,33.0,15:25,29.8,66,7.0,NNW,2,1008.1,33.5,54,8.0,SSW,9,1006.7
,2024-02-6,21.8,24.8,48.4,,,NW,43.0,03:27,23.2,99,8.0,SSE,7,1010.1,21.9,99,8.0,SE,20,1011.9
,2024-02-7,17.4,25.1,2.2,,,SSE,39.0,15:57,20.0,69,8.0,SSW,17,1021.2,24.7,63,8.0,SE,19,1020.4
,2024-02-8,17.5,24.9,0.0,,,SSE,33.0,14:48,21.3,70,8.0,SSW,17,1025.3,23.5,60,8.0,SE,20,1023.7
,2024-02-9,14.7,28.4,0.0,,,SE,31.0,18:28,20.7,70,5.0,SSW,9,1022.8,27.4,56,7.0,SE,19,1019.4
,2024-02-10,19.3,26.3,0.0,,,SSE,46.0,13:27,22.5,68,8.0,SSW,26,1024.4,24.8,55,8.0,SE,20,1024.1
,2024-02-11,16.9,25.7,1.8,,,NNE,22.0,16:23,20.6,83,8.0,SSW,9,1024.4,24.6,64,8.0,ENE,7,1021.6
,2024-02-12,18.4,32.6,0.2,,,NNE,31.0,12:12,22.1,86,8.0,NNE,7,1021.5,30.4,53,,NE,11,1016.6
,2024-02-13,18.3,34.4,0.0,,,NNW,37.0,13:58,23.3,84,,NNE,7,1016.7,31.2,48,8.0,NNW,30,1011.4
,2024-02-14,19.5,32.7,0.0,,,SE,44.0,13:47,24.3,83,7.0,NNE,11,1011.1,30.1,60,1.0,SE,33,1011.1
,2024-02-15,17.4,21.3,4.2,,,SSW,26.0,10:21,18.3,99,8.0,SW,11,1021.5,19.9,99,8.0,SSE,9,1021.7
,2024-02-16,18.3,29.6,2.6,,,ESE,28.0,15:56,21.2,99,8.0, ,Calm,1022.4,28.0,69,5.0,NNE,9,1019.3
,2024-02-17,21.1,32.7,0.4,,,ESE,74.0,15:55,24.6,96,4.0,N,6,1021.0,32.0,54,2.0,ENE,9,1017.6
,2024-02-18,18.5,29.7,2.4,,,SSW,37.0,17:53,22.3,99,8.0,SSE,6,1020.2,28.7,63,7.0, ,Calm,1016.2
,2024-02-19,20.3,26.9,0.6,,,SE,52.0,12:40,22.7,94,8.0, ,Calm,1018.5,19.5,99,8.0,N,2,1019.5
,2024-02-20,18.4,24.8,11.4,,,ENE,37.0,10:49,21.9,92,8.0,SW,11,1019.0,22.9,82,8.0,SSW,15,1017.5
,2024-02-21,19.1,28.1,6.6,,,,,,20.0,99,7.0,SSE,7,1017.8,27.6,65,6.0,S,7,1014.8
,2024-02-22,18.4,33.0,,,,ENE,24.0,12:28,21.5,100,8.0, ,Calm,1015.4,30.4,62,,E,7,1010.1
,2024-02-23,19.0,37.5,0.0,,,SSE,35.0,17:06,25.0,93,, ,Calm,1008.0,36.6,37,5.0,NNW,13,1004.4
,2024-02-24,18.7,21.5,4.6,,,S,31.0,10:18,19.1,99,8.0,SW,13,1016.4,20.2,87,8.0,S,13,1018.0
,2024-02-25,16.5,29.4,1.8,,,N,22.0,11:45,21.1,74,8.0,NNE,4,1019.4,27.2,57,,NNW,7,1013.7
,2024-02-26,16.9,31.5,0.0,,,ESE,48.0,12:09,19.7,100,8.0, ,Calm,1014.2,28.4,59,8.0,SE,24,1014.2
,2024-02-27,19.7,23.6,0.0,,,S,24.0,09:08,21.4,84,8.0,SSW,7,1019.5,23.1,81,8.0,SW,2,1018.0
,2024-02-28,20.8,30.9,1.0,,,ESE,24.0,17:03,22.4,99,8.0, ,Calm,1019.8,30.2,66,4.0,ENE,2,1015.8
,2024-02-29,21.1,40.0,0.0,,,S,48.0,15:20,25.7,94,, ,Calm,1013.0,39.6,36,5.0,WNW,17,1010.0
