,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2025-02-1,9.5,33.1,0.0,,,SSW,30.0,15:43,15.8,78,8.0,E,17,1017.8,31.0,17,8.0,N,7,1013.6
,2025-02-2,13.9,36.3,0.0,,,SW,37.0,12:09,23.7,67,,SSE,13,1012.2,30.8,44,1.0,SW,22,1010.3
,2025-02-3,15.2,38.9,0.0,,,N,52.0,10:45,29.0,45,,N,22,1010.1,37.2,26,,SW,31,1007.8
,2025-02-4,20.4,26.0,0.0,,,S,56.0,13:23,22.5,68,1.0,SSW,19,1010.5,23.9,55,8.0,S,33,1011.8
,2025-02-5,10.9,23.9,0.0,,,SE,56.0,07:41,17.9,50,1.0,SE,39,1016.2,23.0,40,,SSE,39,1014.5
,2025-02-6,13.6,30.3,0.0,,,SSW,44.0,12:37,19.7,78,8.0,ESE,13,1011.8,29.2,42,,SSW,22,1009.1
,2025-02-7,16.0,25.8,0.0,,,SSW,54.0,13:12,20.3,73,5.0,S,24,1011.5,23.1,60,4.0,S,39,1011.9
,2025-02-8,14.4,23.8,0.6,,,S,56.0,13:52,17.2,62,8.0,SSE,26,1015.0,21.6,40,6.0,S,41,1013.3
,2025-02-9,15.4,23.8,0.2,,,SSE,61.0,17:35,18.8,72,8.0,SE,26,1013.8,22.0,54,7.0,SE,35,1012.4
,2025-02-10,17.2,32.0,0.0,,,ESE,52.0,14:18,20.0,68,8.0,ESE,28,1014.2,30.7,32,,E,26,1011.3
,2025-02-11,15.0,35.7,0.0,,,SSW,33.0,14:41,22.1,65,,E,19,1011.9,34.2,19,,S,13,1008.9
,2025-02-12,16.9,39.8,0.0,,,SSW,39.0,15:57,26.7,47,,NE,17,1009.2,38.4,13,,ENE,13,1005.7
,2025-02-13,20.6,26.7,0.0,,,WNW,63.0,05:01,21.0,63,3.0,WNW,20,1003.4,24.8,42,5.0,WNW,43,1002.7
,2025-02-14,12.6,21.9,1.0,,,SSW,48.0,13:47,18.1,78,8.0,WSW,24,1008.7,19.6,54,8.0,SW,30,1009.4
,2025-02-15,11.8,18.5,1.4,,,SSW,61.0,13:01,14.8,61,8.0,SW,35,1012.5,13.0,73,7.0,SW,39,1015.2
,2025-02-16,6.0,21.3,0.8,,,SSW,39.0,11:29,14.3,47,2.0,S,20,1020.6,19.3,36,4.0,S,26,1021.1
,2025-02-17,5.1,,0.2,,,,,,14.5,57,,NE,15,1022.9,23.2,29,,WSW,19,1019.5
