,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2025-02-1,13.8,27.1,0.0,,,S,37.0,10:44,21.9,73,,SSE,17,1013.9,24.6,58,,S,20,1011.8
,2025-02-2,15.0,29.0,0.0,,,S,37.0,14:33,19.6,78,,E,19,1011.6,26.4,56,,SSW,17,1009.2
,2025-02-3,15.3,26.3,0.0,,,SE,46.0,17:59,21.0,58,,SE,17,1015.1,22.9,52,,SSE,24,1014.5
,2025-02-4,13.5,29.3,0.0,,,SSE,48.0,16:34,15.4,80,,ESE,19,1017.1,26.5,46,,SSE,24,1012.9
,2025-02-5,14.5,31.4,0.0,,,SE,52.0,20:01,17.3,80,,ESE,17,1010.2,28.7,47,,SSE,20,1007.7
,2025-02-6,19.6,26.6,0.0,,,SE,59.0,07:40,20.5,77,,SE,30,1009.7,25.3,62,,SSE,31,1008.8
,2025-02-7,17.6,33.0,0.0,,,E,46.0,08:45,21.5,70,,ESE,30,1012.0,30.9,46,,SSE,19,1007.7
,2025-02-8,17.3,31.9,0.0,,,WSW,35.0,13:37,27.0,56,,ENE,17,1005.5,26.9,53,,W,17,1002.5
,2025-02-9,17.4,25.7,0.0,,,WNW,48.0,15:22,22.4,69,,WNW,28,1001.2,23.3,57,,WNW,33,1001.1
,2025-02-10,19.5,25.6,0.0,,,WSW,37.0,12:31,21.9,79,,WSW,17,1005.4,23.7,65,,W,19,1004.9
,2025-02-11,16.6,20.0,5.2,,,WSW,70.0,09:50,19.5,61,,WSW,31,1007.0,17.7,47,,WSW,30,1010.4
,2025-02-12,14.7,21.5,2.0,,,SW,43.0,10:35,16.8,82,,S,13,1017.6,19.2,61,,S,20,1018.6
,2025-02-13,14.3,23.9,0.0,,,SSE,41.0,16:18,17.4,67,,S,9,1021.2,21.6,56,,S,22,1021.5
,2025-02-14,13.7,27.9,0.0,,,SSE,46.0,16:45,18.5,65,,E,24,1022.4,25.1,50,,SSE,24,1018.8
,2025-02-15,11.8,28.7,0.0,,,ENE,33.0,08:21,21.3,56,,NNE,20,1017.2,26.5,47,,W,19,1014.3
,2025-02-16,12.7,31.9,0.0,,,WSW,43.0,11:29,27.2,31,,N,13,1010.8,27.7,45,,SSE,17,1010.1
,2025-02-17,19.1,,0.0,,,,,,23.8,70,,ESE,28,1014.6,28.2,54,,SE,26,1012.7
