,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2024-01-1,,21.0,,,,,,,,,,,,1019.6,,,,,,1018.9
,2024-01-2,16.3,21.7,7.8,,,,,,17.8,87.0,8.0,ESE,13.0,1021.4,,,,,,1021.2
,2024-01-3,16.1,20.9,2.2,,,,,,17.8,74.0,8.0,SE,41.0,1025.5,,,,,,1024.7
,2024-01-4,16.5,21.3,0.4,,,,,,18.6,80.0,7.0,SE,17.0,1026.3,,,,,,1024.7
,2024-01-5,16.5,20.3,0.0,,,,,,19.2,65.0,8.0,SE,39.0,1023.6,,,,,,1022.7
,2024-01-6,16.4,20.5,0.0,,,,,,18.9,78.0,5.0,SSE,9.0,1019.8,,,,,,1016.6
,2024-01-7,17.0,22.0,0.0,,,,,,20.0,72.0,6.0,ESE,9.0,1018.4,,,,,,1016.0
,2024-01-8,15.2,22.2,0.0,,,,,,21.2,75.0,1.0,ESE,13.0,1013.6,,,,,,1009.7
,2024-01-9,17.9,21.6,0.0,,,,,,19.4,84.0,8.0,S,30.0,1015.0,,,,,,1015.3
,2024-01-10,16.5,21.0,0.0,,,,,,19.0,63.0,7.0,SE,6.0,1017.4,,,,,,1014.8
,2024-01-11,17.4,21.0,0.0,,,,,,18.9,72.0,8.0,ESE,28.0,1014.6,,,,,,1013.8
,2024-01-12,17.0,21.1,0.0,,,,,,17.2,,8.0,ESE,13.0,1017.7,,,,,,1015.5
,2024-01-13,16.9,22.0,1.6,,,,,,18.8,90.0,8.0,ESE,43.0,1015.7,,,,,,1013.4
,2024-01-14,18.6,23.4,0.0,,,,,,21.4,77.0,6.0,E,31.0,1010.2,,,,,,1008.3
,2024-01-15,18.1,30.2,0.0,,,,,,21.9,85.0,0.0,SE,7.0,1007.8,,,,,,1006.3
,2024-01-16,17.6,21.9,0.6,,,,,,18.5,91.0,8.0,E,13.0,1013.6,,,,,,1012.6
,2024-01-17,16.9,23.6,0.3,,,,,,20.5,74.0,6.0,E,22.0,1010.9,,,,,,1005.9
,2024-01-18,17.1,24.3,3.4,,,,,,23.2,81.0,6.0,W,7.0,1005.2,,,,,,
,2024-01-19,16.0,21.0,0.2,,,,,,19.0,87.0,7.0,W,43.0,1009.0,,,,,,1008.7
,2024-01-20,16.6,21.5,0.0,,,,,,19.0,90.0,8.0,E,2.0,1012.0,,,,,,1010.1
,2024-01-21,16.8,24.0,0.0,,,,,,20.5,91.0,1.0, ,,1008.7,,,,,,1006.8
,2024-01-22,15.4,22.9,0.0,,,,,,20.8,87.0,4.0,WSW,13.0,1010.5,,,,,,1009.3
,2024-01-23,15.1,23.7,0.0,,,,,,20.8,83.0,5.0,SW,6.0,1013.1,,,,,,1010.9
,2024-01-24,15.0,23.2,0.0,,,,,,22.5,78.0,4.0,W,31.0,1013.5,,,,,,1012.7
,2024-01-25,15.7,21.0,0.0,,,,,,19.8,53.0,6.0,SW,30.0,1017.6,,,,,,1017.7
,2024-01-26,15.8,21.5,0.0,,,,,,18.0,56.0,7.0,SSW,13.0,1022.7,,,,,,1020.1
,2024-01-27,11.6,24.6,0.0,,,,,,21.0,49.0,0.0,NNE,7.0,1015.5,,,,,,1008.6
,2024-01-28,14.8,22.3,0.0,,,,,,21.3,71.0,7.0,W,15.0,1009.4,,,,,,1012.4
,2024-01-29,14.5,21.9,0.0,,,,,,19.5,52.0,2.0,S,6.0,1019.6,,,,,,1018.1
,2024-01-30,13.9,22.4,0.0,,,,,,19.0,71.0,3.0,SSE,6.0,1022.4,,,,,,1019.1
,2024-01-31,16.4,24.3,0.0,,,,,,21.2,80.0,0.0,NE,13.0,1017.9,,,,,,1017.0
