,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2024-01-1,17.2,24.3,7.2,,,NNE,39,13:50,19.2,92,8.0,SSW,9,1024.1,21.6,80,8.0,NE,31,1021.3
,2024-01-2,19.2,25.1,0.0,,,NE,46,11:36,24.2,78,1.0, ,Calm,1020.4,24.5,81,,NE,33,1018.1
,2024-01-3,20.7,25.4,0.0,,,NE,35,11:34,23.6,80,,NE,19,1017.3,23.6,83,5.0,NE,20,1015.6
,2024-01-4,20.7,25.1,1.2,,,S,54,11:41,23.8,83,3.0,S,13,1015.9,22.9,79,8.0,S,35,1017.4
,2024-01-5,19.7,24.2,0.0,,,SSE,39,01:20,22.0,74,8.0,S,24,1023.0,23.2,65,,SSE,17,1022.5
,2024-01-6,17.3,24.3,0.0,,,NE,35,20:31,21.2,67,,S,11,1023.5,23.7,63,,SSE,7,1021.0
,2024-01-7,19.9,24.9,0.0,,,NE,46,17:11,23.2,66,,NNE,19,1019.5,23.6,77,7.0,NE,35,1015.6
,2024-01-8,20.6,24.2,0.0,,,NE,33,14:20,21.3,82,8.0,NE,17,1011.7,22.9,85,8.0,NNE,19,1009.3
,2024-01-9,20.8,23.0,3.6,,,SSW,43,08:04,21.7,77,7.0,SSW,30,1014.0,22.2,79,7.0,S,9,1012.9
,2024-01-10,20.0,25.2,0.0,,,NE,31,16:28,21.7,86,8.0, ,Calm,1015.1,24.3,81,,N,17,1013.7
,2024-01-11,20.4,25.9,0.0,,,S,26,09:55,22.7,94,8.0,SSW,7,1019.5,25.2,85,7.0,SSE,15,1020.3
,2024-01-12,21.0,27.1,1.2,,,NE,24,23:28,22.4,92,7.0,SSW,9,1021.8,26.0,78,,NE,15,1019.8
,2024-01-13,21.0,26.4,0.0,,,SSW,59,20:35,24.1,80,,NE,13,1016.4,25.6,79,,NNE,13,1013.7
,2024-01-14,20.5,24.3,0.0,,,SSE,54,22:21,22.2,77,7.0,SW,24,1018.7,22.8,83,8.0,S,31,1019.2
,2024-01-15,19.0,21.6,5.2,,,SE,56,02:30,19.7,76,8.0,SSE,39,1024.1,20.7,76,7.0,SSE,33,1023.4
,2024-01-16,17.9,24.2,19.4,,,E,39,03:11,20.7,89,8.0,W,9,1019.6,22.9,79,8.0,NNE,13,1015.4
,2024-01-17,20.4,26.7,0.0,,,NE,35,12:18,23.8,82,7.0,NNE,11,1009.9,23.4,87,8.0,NE,28,1005.7
,2024-01-18,21.7,25.5,19.2,,,S,33,08:09,22.7,85,4.0,SSE,26,1003.2,25.0,80,5.0,ESE,9,1001.7
,2024-01-19,19.2,26.3,0.0,,,W,52,03:46,23.2,41,,W,24,1006.7,24.4,52,,ESE,17,1008.0
,2024-01-20,21.3,24.7,0.0,,,NE,44,12:01,23.7,71,1.0,NNE,19,1012.4,23.4,77,8.0,NE,35,1009.5
,2024-01-21,20.8,34.5,0.0,,,SSW,76,20:46,24.1,82,,NNE,9,1005.9,28.5,60,,ENE,17,1001.7
,2024-01-22,20.4,23.2,0.0,,,SSW,50,23:05,20.9,67,8.0,S,31,1012.9,22.3,66,4.0,S,31,1013.6
,2024-01-23,18.2,25.1,0.4,,,ESE,33,23:45,20.3,82,8.0,SSW,13,1016.8,24.0,67,8.0,SE,13,1015.3
,2024-01-24,19.9,29.9,0.0,,,NNW,41,06:16,23.5,63,,N,15,1013.1,23.6,82,8.0,NNE,20,1009.6
,2024-01-25,22.9,34.1,0.2,,,NNW,43,22:56,23.5,84,7.0,S,11,1009.2,23.6,78,7.0,SSW,9,1009.1
,2024-01-26,22.8,35.9,0.0,,,S,65,12:19,32.5,36,4.0,NNW,20,999.5,23.1,83,8.0,SSE,26,1002.1
,2024-01-27,19.4,22.2,0.0,,,NNE,30,16:23,20.6,80,8.0,WSW,7,1008.3,20.8,83,8.0,NNE,7,1006.2
,2024-01-28,19.1,26.0,0.2,,,SSW,37,07:46,22.2,78,6.0,SSW,28,1011.8,25.0,63,1.0,SE,17,1011.9
,2024-01-29,20.4,26.5,0.0,,,NE,39,12:12,25.0,68,,NNE,17,1012.9,26.1,76,,NE,24,1009.6
,2024-01-30,21.9,24.2,0.2,,,S,46,09:00,22.6,85,8.0,SSW,26,1015.0,23.1,78,8.0,S,28,1013.6
,2024-01-31,21.3,22.9,0.2,,,S,39,15:18,22.2,83,8.0,SSW,22,1014.0,21.5,84,8.0,S,30,1013.6
