,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2025-01-1,21.0,30.6,0.2,,,NE,46.0,18:52,26.9,71.0,,NNE,13,1014.3,29.5,62.0,,NE,30,1010.9
,2025-01-2,21.3,24.2,0.0,,,S,63.0,04:03,22.0,80.0,,S,44,1017.5,20.8,78.0,,S,28,1018.9
,2025-01-3,19.6,26.8,0.2,,,NE,33.0,19:04,24.1,69.0,,ESE,17,1021.7,26.4,60.0,,ENE,24,1020.3
,2025-01-4,20.0,30.3,,,,,,,25.6,64.0,,NNE,15,1020.2,28.7,60.0,,NE,31,1017.0
,2025-01-5,19.4,,,,,,,,24.2,72.0,,NNE,22,1017.4,28.5,64.0,,NE,35,1014.6
,2025-01-6,20.7,31.3,,,,,,,26.0,77.0,,NE,19,1015.8,29.8,61.0,,NE,35,1012.3
,2025-01-7,20.8,21.1,3.4,,,S,69.0,20:55,20.9,92.0,,SSW,31,1018.4,20.3,94.0,,S,41,1018.2
,2025-01-8,19.6,20.9,9.6,,,SSW,80.0,13:42,20.4,83.0,,S,48,1017.4,19.1,97.0,,SSW,54,1015.5
,2025-01-9,17.4,25.2,54.4,,,SSW,59.0,10:34,20.6,95.0,,S,30,1013.6,21.7,95.0,,S,28,1013.5
,2025-01-10,19.3,26.8,7.2,,,ESE,28.0,08:15,24.1,87.0,,SE,9,1015.8,24.6,79.0,,E,20,1014.2
,2025-01-11,20.7,27.9,0.2,,,NE,33.0,17:45,22.6,87.0,,NE,19,1014.3,25.0,78.0,,ENE,22,1012.3
,2025-01-12,21.5,29.3,0.0,,,NE,48.0,16:32,25.4,79.0,,NE,20,1011.1,28.3,73.0,,NE,31,1008.6
,2025-01-13,20.7,29.6,0.0,,,NE,35.0,19:58,25.3,80.0,,NE,17,1007.8,28.6,75.0,,NE,20,1006.5
,2025-01-14,21.5,28.9,0.0,,,NE,39.0,19:56,23.7,89.0,,ENE,15,1007.9,28.4,77.0,,NE,15,1006.2
,2025-01-15,21.8,30.5,0.2,,,WSW,70.0,20:02,26.1,84.0,,N,6,1003.7,29.4,71.0,,NE,30,998.3
,2025-01-16,20.3,21.5,10.6,,,SSW,81.0,10:57,21.5,93.0,,SSW,11,1000.4,19.4,93.0,,S,56,1002.8
,2025-01-17,16.1,21.4,29.8,,,SSW,102.0,13:43,17.7,,,SSW,48,1009.1,18.8,,,SSW,72,1008.4
,2025-01-18,17.0,23.6,18.6,,,S,94.0,00:11,21.3,93.0,,S,54,1013.8,23.1,87.0,,S,43,1016.3
,2025-01-19,20.0,22.7,9.2,,,SSE,63.0,00:28,20.5,77.0,,S,35,1017.8,21.7,69.0,,S,37,1017.1
,2025-01-20,15.9,25.6,0.2,,,SSE,37.0,23:29,20.2,69.0,,SSW,11,1013.7,25.1,57.0,,SSE,19,1011.4
,2025-01-21,16.8,25.8,0.0,,,NNE,39.0,20:30,22.6,67.0,,ENE,2,1012.1,23.6,69.0,,ENE,20,1009.6
,2025-01-22,19.9,30.4,0.0,,,,,,24.2,87.0,,N,11,1005.4,29.4,72.0,,NNE,13,1001.2
,2025-01-23,20.7,24.1,,,,SSW,59.0,01:02,22.6,76.0,,S,31,1011.5,23.2,77.0,,S,26,1008.2
,2025-01-24,19.8,23.4,0.2,,,S,57.0,14:57,22.3,83.0,,SSW,15,1003.8,22.7,77.0,,S,43,1007.0
,2025-01-25,19.0,26.2,0.0,,,S,30.0,23:22,23.3,71.0,,S,15,1015.6,24.2,62.0,,E,19,1012.8
,2025-01-26,20.2,29.3,0.0,,,ENE,31.0,20:13,23.8,87.0,,SSW,15,1014.9,26.6,77.0,,ESE,15,1013.4
,2025-01-27,23.0,29.6,0.0,,,NE,52.0,16:22,25.2,79.0,,NNE,26,1013.4,29.4,73.0,,NE,37,1009.7
,2025-01-28,22.7,37.6,0.0,,,S,78.0,16:37,25.7,86.0,,N,7,1009.5,30.6,70.0,,NE,20,1006.9
,2025-01-29,19.8,22.7,12.6,,,S,48.0,02:03,21.0,83.0,,S,20,1015.9,21.8,83.0,,S,19,1013.5
,2025-01-30,20.2,24.0,2.8,,,SSW,39.0,19:31,21.3,97.0,,SW,11,1012.5,23.8,90.0,,S,26,1010.8
,2025-01-31,21.2,25.5,10.0,,,S,50.0,05:51,22.6,90.0,,SSW,33,1015.3,22.3,95.0,,S,20,1016.6
