,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2024-04-1,13.7,32.1,0.0,,,NNW,31,11:29,17.4,99,, ,Calm,1020.9,31.6,33,,NNE,11,1015.8
,2024-04-2,13.9,27.9,0.0,,,W,41,16:10,18.7,94,8.0,W,2,1012.5,23.1,90,8.0,NNE,17,1009.3
,2024-04-3,9.7,27.4,1.2,,,SE,39,15:19,15.3,84,1.0, ,Calm,1018.9,26.0,40,,ENE,9,1017.7
,2024-04-4,15.3,19.8,0.0,,,SSE,30,12:01,18.3,94,8.0,SW,11,1023.8,17.8,99,8.0,SE,13,1023.3
,2024-04-5,17.1,19.7,63.8,,,ESE,41,19:38,18.1,100,8.0,SE,9,1025.1,18.6,99,8.0,SSE,15,1021.1
,2024-04-6,17.4,27.4,133.2,,,S,31,00:11,19.5,100,,N,11,1014.9,27.1,50,,NNW,20,1011.8
,2024-04-7,13.8,28.1,0.2,,,W,24,17:38,19.4,93,,SSE,2,1012.3,26.9,54,8.0,N,2,1007.4
,2024-04-8,13.6,26.1,0.0,,,ESE,24,16:20,19.0,93,,NNW,7,1011.6,25.8,54,8.0,SSE,2,1008.8
,2024-04-9,13.9,23.5,0.0,,,SSE,52,14:06,16.8,99,7.0, ,Calm,1010.6,17.2,80,7.0,SE,26,1009.6
,2024-04-10,11.9,22.0,6.4,,,SW,43,09:39,16.9,54,4.0,SSW,22,1016.6,21.6,40,1.0,SW,20,1015.2
,2024-04-11,8.6,23.9,0.2,,,SE,31,16:22,16.8,76,,SE,2,1020.8,23.0,41,,SSW,11,1018.9
,2024-04-12,10.3,25.1,0.0,,,NE,26,13:30,17.2,85,,SE,2,1022.7,24.6,48,,NE,11,1017.9
,2024-04-13,10.4,25.9,0.0,,,ESE,28,16:01,17.3,88,, ,Calm,1022.3,25.7,47,,E,7,1018.9
,2024-04-14,14.5,26.6,9.2,,,E,20,14:58,19.5,98,3.0,SW,6,1023.6,26.0,55,,ENE,11,1019.7
,2024-04-15,12.3,27.0,0.0,,,ESE,26,16:38,18.1,92,, ,Calm,1024.0,26.3,37,,E,7,1020.0
,2024-04-16,13.1,25.8,0.2,,,ENE,26,16:36,17.1,92,8.0, ,Calm,1024.9,24.5,58,,N,9,1020.7
,2024-04-17,16.2,23.9,0.0,,,SE,30,15:11,19.3,91,8.0,SSW,6,1025.1,22.4,75,5.0,ESE,19,1020.6
,2024-04-18,15.0,25.2,6.4,,,SSE,30,16:25,17.4,100,8.0,NNW,6,1018.7,24.0,61,7.0,SE,7,1013.1
,2024-04-19,9.1,20.9,0.0,,,SSE,26,14:54,14.9,83,, ,Calm,1017.5,20.4,57,2.0,SSE,19,1017.6
,2024-04-20,14.8,20.3,0.2,,,SSW,50,09:37,18.6,74,8.0,S,24,1024.7,19.4,68,8.0,S,22,1025.0
,2024-04-21,13.7,23.3,0.0,,,S,30,12:01,18.9,66,8.0,SSW,17,1029.4,22.8,54,4.0,SSE,13,1026.3
,2024-04-22,10.4,23.8,0.0,,,ENE,17,14:02,18.2,88,, ,Calm,1029.6,23.4,58,,ENE,6,1026.1
,2024-04-23,9.5,26.0,0.0,,,ENE,26,14:34,15.2,99,,NNE,6,1025.8,25.6,52,,NNE,13,1019.6
,2024-04-24,12.2,26.9,0.0,,,SE,46,17:41,18.5,75,1.0,N,17,1016.8,24.8,52,7.0,S,15,1015.0
,2024-04-25,11.0,22.2,0.0,,,SSE,20,14:47,17.1,65,,SSW,13,1021.2,21.4,41,,SE,13,1018.3
,2024-04-26,7.2,21.8,0.0,,,ESE,26,16:38,14.5,84,, ,Calm,1024.6,20.7,43,7.0,SW,9,1022.3
,2024-04-27,,23.0,0.0,,,SW,20,11:03,14.1,91,, ,Calm,1028.5,22.7,57,,NNW,7,1025.2
,2024-04-28,,25.4,0.0,,,ENE,24,12:53,12.7,100,8.0,ENE,2,1028.1,25.4,53,,ENE,17,1022.7
,2024-04-29,9.2,27.3,0.0,,,N,24,12:36,14.6,99,7.0,N,4,1024.9,25.9,42,2.0,N,13,1020.6
,2024-04-30,13.8,19.2,0.0,,,S,31,11:38,17.9,87,8.0,SSW,17,1026.1,18.0,73,8.0,SSE,15,1025.5
