,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2024-03-1,19.5,33.8,0.0,9.4,11.6,ENE,44.0,17:34,24.0,51,1,NE,15,1013.3,33.1,30,1.0,E,11,1010.1
,2024-03-2,20.0,31.0,0.0,11.0,3.8,NE,52.0,12:21,23.8,56,3,ENE,20,1011.7,28.4,50,7.0,NE,11,1007.6
,2024-03-3,23.7,34.6,0.0,7.8,10.2,NE,52.0,00:09,29.4,52,2,NNE,24,1009.4,33.2,47,6.0,N,7,1007.3
,2024-03-4,21.1,27.0,0.0,7.2,6.2,S,41.0,17:35,22.9,80,8,S,15,1013.6,25.9,62,2.0,SSW,17,1013.4
,2024-03-5,18.3,32.3,0.0,6.2,11.7,NNE,35.0,21:39,22.7,60,1,E,11,1018.6,31.8,40,0.0,S,11,1014.4
,2024-03-6,18.1,32.9,0.0,9.4,11.6,ENE,37.0,08:05,22.4,61,1,NE,13,1017.9,31.9,39,1.0,NE,15,1013.6
,2024-03-7,21.8,36.0,0.0,9.4,11.6,NE,31.0,10:40,27.5,54,0,NE,13,1013.1,35.1,32,4.0,NE,7,1007.8
,2024-03-8,23.0,27.6,0.4,8.2,8.1,S,46.0,12:59,24.6,84,7, ,Calm,1007.4,22.7,76,7.0,S,26,1007.7
,2024-03-9,14.1,26.1,1.2,6.4,11.5,S,41.0,17:09,17.9,49,0,ESE,19,1016.8,23.0,46,0.0,ESE,22,1013.7
,2024-03-10,15.5,28.0,0.0,8.4,11.3,SE,35.0,15:42,20.3,50,0,ENE,13,1017.7,25.0,49,0.0,SE,19,1013.9
,2024-03-11,16.6,31.3,0.0,7.0,11.3,ESE,35.0,22:06,21.7,55,0,E,11,1017.1,30.7,31,0.0,E,9,1012.8
,2024-03-12,18.7,30.7,0.0,9.2,4.2,ENE,31.0,04:55,22.3,57,7,E,7,1015.1,28.8,44,,ESE,11,1011.1
,2024-03-13,20.4,31.5,0.0,5.2,8.1,ENE,30.0,00:41,23.8,63,5,ENE,11,1014.0,29.3,48,6.0,E,13,1010.6
,2024-03-14,20.5,29.4,0.0,6.8,9.7,ENE,33.0,08:59,24.2,66,2,ENE,17,1014.7,28.6,52,5.0,NE,13,1012.0
,2024-03-15,21.0,32.2,0.0,8.0,10.9,ENE,30.0,00:28,24.0,70,4,ENE,13,1013.4,30.6,46,3.0,E,13,1010.1
,2024-03-16,21.2,33.5,0.0,6.2,11.2,S,31.0,17:54,26.0,61,0,ENE,9,1013.1,31.5,39,1.0,SSW,15,1009.8
,2024-03-17,16.2,28.9,0.0,6.8,10.6,S,35.0,19:39,24.6,63,0,S,2,1010.0,25.4,63,3.0,SW,15,1007.6
,2024-03-18,17.6,27.7,0.0,7.6,10.6,S,43.0,15:16,20.7,64,1,SSE,13,1013.6,25.5,54,1.0,S,24,1012.0
,2024-03-19,14.7,26.7,0.0,8.0,11.0,E,39.0,04:11,18.3,49,0,ENE,17,1023.9,26.1,24,0.0,NE,15,1020.6
,2024-03-20,14.3,29.1,0.0,8.8,11.0,NNE,48.0,18:06,19.8,48,0,NNE,13,1024.6,28.7,27,0.0,NNE,11,1019.8
,2024-03-21,15.7,30.0,0.0,6.8,11.1,,,,21.7,41,0,NNE,9,1022.8,29.0,29,0.0,SSW,15,1019.0
,2024-03-22,16.9,28.7,0.0,9.2,11.1,E,39.0,22:36,21.1,51,0,ENE,17,1025.4,28.3,28,0.0,E,13,1022.4
,2024-03-23,16.0,27.9,0.0,9.2,11.1,ESE,35.0,15:02,20.7,49,0,E,15,1029.0,26.9,29,0.0,SE,17,1025.2
,2024-03-24,15.6,28.7,0.0,8.4,11.1,ESE,33.0,13:05,20.6,52,1,ENE,13,1027.9,27.8,24,0.0,E,13,1021.9
,2024-03-25,11.4,29.3,0.0,6.4,10.9,NNE,31.0,10:04,21.8,40,0,NE,9,1021.1,28.3,26,0.0,SW,11,1016.8
,2024-03-26,10.8,31.7,0.0,5.6,11.4,WSW,22.0,12:17,23.0,36,1,NE,7,1020.6,30.8,16,0.0,WSW,13,1018.5
,2024-03-27,12.2,34.3,0.0,9.0,11.4,SSW,28.0,17:38,25.0,32,0,NNE,6,1021.1,31.9,19,0.0,SW,15,1018.2
,2024-03-28,12.5,28.8,0.0,7.4,11.0,SW,33.0,13:22,25.4,35,0,NNE,2,1018.5,25.6,52,1.0,SSW,15,1017.2
,2024-03-29,12.5,26.9,0.0,6.0,9.3,SW,28.0,14:53,19.0,78,5,S,4,1019.3,25.2,42,6.0,SW,15,1017.8
,2024-03-30,16.6,28.5,0.0,4.6,7.9,SSW,30.0,16:32,21.1,80,5,SE,7,1021.8,26.1,57,7.0,SW,15,1020.4
,2024-03-31,16.5,29.8,0.0,4.6,10.8,ESE,48.0,22:18,21.1,55,1,SE,11,1025.7,28.8,32,3.0,SSE,13,1022.8
