,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2024-02-1,12.7,28.9,0.0,,,SSW,43,16:32,17.9,63,,SSW,13,1015.4,27.2,32,,WSW,24,1012.6
,2024-02-2,14.6,27.4,0.0,,,W,41,12:12,17.5,63,5.0,SSW,22,1013.8,26.1,30,,WSW,19,1011.6
,2024-02-3,10.0,34.1,0.0,,,WNW,30,13:58,19.8,49,, ,Calm,1011.5,31.9,18,,WNW,17,1008.6
,2024-02-4,14.6,38.2,0.0,,,NNW,46,13:40,23.8,43,,ESE,11,1006.4,38.0,15,4.0,N,28,1001.3
,2024-02-5,20.1,25.7,0.0,,,S,39,19:59,23.5,51,,W,19,1002.5,20.8,68,5.0,S,15,1007.3
,2024-02-6,11.1,24.4,0.2,,,SE,46,14:39,17.7,49,,S,24,1016.8,23.3,31,,S,22,1016.7
,2024-02-7,11.7,25.5,0.0,,,SSE,41,08:54,16.4,61,,SSE,22,1022.0,24.0,36,,S,22,1021.0
,2024-02-8,12.8,29.9,0.0,,,SE,41,19:53,17.7,60,,SE,20,1024.1,27.9,33,,W,11,1021.4
,2024-02-9,14.1,28.8,0.0,,,SSE,44,20:45,18.3,66,,SSE,15,1023.8,28.1,31,,SSE,20,1021.6
,2024-02-10,13.8,30.1,0.0,,,SSE,46,23:05,17.7,63,,SE,24,1023.1,28.4,36,,ESE,11,1020.3
,2024-02-11,16.3,33.4,0.0,,,NE,35,10:46,21.7,60,,ENE,17,1020.5,32.3,28,,N,19,1015.1
,2024-02-12,16.9,38.0,0.0,,,N,44,15:13,24.1,51,,E,9,1016.4,36.7,22,1.0,N,22,1012.1
,2024-02-13,18.6,38.8,0.0,,,W,80,14:55,26.6,49,7.0,N,19,1009.8,38.1,19,1.0,NNW,39,1002.0
,2024-02-14,12.4,22.8,2.4,,,SW,43,01:26,14.6,61,,SSW,15,1016.2,21.8,31,,SSE,20,1016.2
,2024-02-15,8.7,27.4,0.0,,,SSE,41,20:16,14.2,61,,SE,19,1020.4,26.4,23,,S,11,1017.9
,2024-02-16,12.4,30.5,0.0,,,SE,39,20:34,17.4,62,,SSE,17,1020.3,29.7,26,,SSE,9,1017.7
,2024-02-17,12.5,33.2,0.0,,,SSE,41,17:25,19.2,66,,SSE,15,1020.4,32.4,13,,SW,11,1017.2
,2024-02-18,13.0,31.8,0.0,,,SSE,39,21:29,20.8,58,,ESE,13,1019.6,30.4,22,1.0,SSE,15,1017.2
,2024-02-19,13.4,31.1,0.0,,,SSE,35,07:37,18.1,65,,SSE,22,1017.8,29.5,25,,SSW,19,1016.1
,2024-02-20,13.7,33.8,0.0,,,ENE,48,17:48,19.4,71,2.0,ESE,9,1015.6,31.9,22,,NNW,13,1011.5
,2024-02-21,19.4,32.9,0.0,,,NNE,41,10:05,23.3,53,8.0,NE,13,1015.4,30.7,30,,NNE,20,1012.4
,2024-02-22,17.3,39.2,0.0,,,N,52,13:09,23.1,56,,E,9,1011.3,36.3,25,,N,33,1004.8
,2024-02-23,15.0,22.7,0.0,,,WSW,52,16:45,16.8,60,,SW,20,1010.1,20.9,37,5.0,SSW,22,1012.0
,2024-02-24,9.6,27.3,0.0,,,S,43,08:13,20.0,43,,SSE,24,1018.8,25.8,27,,ESE,17,1016.5
,2024-02-25,8.0,32.0,0.0,,,SSE,41,22:31,17.1,65,,SE,9,1016.3,29.6,17,,WNW,17,1013.4
,2024-02-26,14.7,27.5,0.0,,,SSW,37,15:05,17.5,67,,SSE,19,1016.4,26.5,32,,SSE,19,1015.3
,2024-02-27,12.1,32.4,0.0,,,W,26,11:43,24.2,47,,ESE,9,1014.2,31.9,17,,ENE,9,1011.2
,2024-02-28,17.1,38.6,0.0,,,NNE,54,16:44,23.6,48,,ESE,13,1012.5,32.6,30,8.0,ENE,11,1009.5
,2024-02-29,18.0,30.4,0.0,,,WSW,30,15:03,21.6,57,4.0,SW,13,1012.2,28.9,26,1.0,WSW,17,1013.0
