,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2024-04-1,18.9,24.3,0.0,,,E,39.0,14:32,20.3,82,,N,7,1020.8,23.4,72,,E,30,1017.0
,2024-04-2,17.6,25.3,0.0,,,WNW,46.0,12:35,19.4,85,,N,13,1013.7,20.8,90,8.0,NNW,26,1011.8
,2024-04-3,15.8,24.2,2.8,,,S,35.0,16:07,18.3,64,5.0,NW,13,1018.4,21.5,70,2.0,SSW,28,1017.8
,2024-04-4,18.1,21.5,1.4,,,ENE,44.0,09:12,20.1,87,8.0,ENE,28,1022.1,19.5,82,5.0,ESE,19,1021.5
,2024-04-5,17.3,21.1,20.2,,,ESE,76.0,18:47,20.3,90,8.0,S,20,1022.7,19.9,89,8.0,E,50,1018.9
,2024-04-6,18.1,26.8,77.0,,,ENE,52.0,00:04,19.6,87,,NW,20,1015.4,26.0,52,1.0,NW,28,1013.0
,2024-04-7,17.9,24.3,0.0,,,E,31.0,15:32,20.2,74,8.0,N,15,1012.6,22.4,76,,ESE,22,1007.7
,2024-04-8,17.5,24.9,0.0,,,S,26.0,14:21,21.2,67,,NNW,15,1011.6,21.9,76,3.0,SSE,17,1009.3
,2024-04-9,16.7,24.5,0.0,,,SW,74.0,17:06,21.6,62,,WNW,17,1009.7,18.9,79,8.0,SSW,46,1007.3
,2024-04-10,13.6,19.6,2.0,,,WSW,69.0,00:38,16.5,65,8.0,SW,31,1014.0,19.2,61,8.0,SSW,39,1014.3
,2024-04-11,15.4,20.6,0.0,,,S,43.0,13:44,18.9,57,1.0,SW,19,1019.7,20.1,62,8.0,S,33,1018.7
,2024-04-12,14.5,22.2,0.0,,,SSW,24.0,11:17,19.8,68,,SW,15,1021.8,21.7,62,,SSE,17,1018.7
,2024-04-13,15.7,22.9,0.0,,,E,22.0,14:49,19.9,82,,NW,6,1021.4,22.1,74,,E,19,1019.1
,2024-04-14,16.3,24.7,0.0,,,E,26.0,16:04,18.7,85,8.0,N,11,1023.3,22.4,74,,E,19,1020.4
,2024-04-15,15.5,23.2,0.0,,,S,24.0,13:34,22.2,72,1.0,WNW,9,1023.1,22.7,75,2.0,SSE,17,1020.3
,2024-04-16,19.3,23.6,0.0,,,SSW,30.0,12:11,21.5,76,8.0,WSW,7,1023.5,23.4,69,,SSE,19,1020.6
,2024-04-17,18.1,23.9,0.0,,,WNW,24.0,23:59,20.8,83,8.0,NE,4,1024.1,22.9,71,2.0,SE,15,1020.1
,2024-04-18,16.8,26.7,0.2,,,SSE,44.0,17:14,19.6,83,8.0,NW,13,1018.6,20.7,79,8.0,SSE,17,1014.0
,2024-04-19,14.1,20.6,9.8,,,SSW,48.0,20:43,17.6,69,,NW,11,1016.7,19.6,60,8.0,SSW,22,1016.6
,2024-04-20,15.5,21.3,17.0,,,S,59.0,18:53,16.3,90,8.0,WSW,19,1022.6,17.6,90,8.0,S,24,1022.9
,2024-04-21,16.2,22.1,58.8,,,S,57.0,01:54,21.2,62,7.0,SSE,31,1027.2,21.1,61,3.0,SSE,20,1025.5
,2024-04-22,16.5,22.2,0.2,,,S,30.0,13:51,19.7,76,,SW,17,1028.1,21.0,69,,S,20,1025.8
,2024-04-23,14.2,25.1,0.0,,,,,,17.4,85,,NNW,20,1026.1,23.5,64,,E,17,1020.8
,2024-04-24,16.3,25.5,,,,S,57.0,19:23,18.7,76,,NNW,19,1018.3,24.4,51,8.0,NNW,13,1015.1
,2024-04-25,16.9,20.3,0.0,,,S,43.0,00:55,18.2,65,8.0,WSW,13,1019.8,19.8,58,8.0,SSW,24,1018.2
,2024-04-26,15.0,19.9,0.0,,,SW,50.0,12:34,16.7,65,8.0,WSW,15,1023.0,19.4,63,,SW,26,1022.0
,2024-04-27,14.3,21.0,0.0,,,SSW,24.0,10:37,17.5,84,1.0,W,7,1027.3,20.7,70,,SE,13,1025.0
,2024-04-28,15.3,23.6,0.0,,,ENE,33.0,18:04,16.1,87,,NW,15,1027.7,22.3,71,,E,20,1023.6
,2024-04-29,15.1,27.0,0.0,,,NNW,24.0,11:51,18.4,78,,NNW,19,1024.8,23.1,72,1.0,E,15,1021.4
,2024-04-30,16.4,20.7,0.0,,,SSE,67.0,16:49,20.2,79,8.0,SW,15,1023.9,18.0,86,8.0,S,30,1023.3
