,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2024-03-1,20.5,25.7,0.6,,,SSW,48.0,23:13,22.1,85,8.0,WSW,4,1016.6,23.6,82,,N,11,1013.1
,2024-03-2,22.1,22.9,0.0,,,S,56.0,08:57,22.8,87,8.0,S,41,1012.8,20.9,85,8.0,SSW,30,1014.9
,2024-03-3,18.2,28.0,0.8,,,SE,44.0,22:39,22.1,80,1.0,ENE,7,1014.6,25.3,78,,NE,26,1010.4
,2024-03-4,18.3,22.3,0.6,,,S,57.0,02:42,19.0,59,8.0,SSW,31,1022.8,21.6,60,7.0,S,30,1023.0
,2024-03-5,17.2,23.9,0.0,,,NE,37.0,17:18,19.8,67,8.0,WSW,7,1024.4,23.6,60,,NE,19,1021.2
,2024-03-6,19.2,26.0,0.0,,,NNW,39.0,08:05,22.8,68,,NW,20,1020.7,25.1,74,,NNE,22,1017.5
,2024-03-7,20.1,25.3,0.0,,,S,54.0,11:53,23.6,80,,SSW,7,1021.7,23.2,79,8.0,SSW,43,1023.1
,2024-03-8,20.9,26.9,0.0,,,NE,52.0,14:14,21.9,83,4.0, ,Calm,1025.4,25.6,73,2.0,NE,11,1023.7
,2024-03-9,20.5,26.8,0.0,,,NE,39.0,14:37,24.2,70,,N,11,1026.6,26.1,70,,NE,31,1024.5
,2024-03-10,20.2,27.9,0.0,,,NE,41.0,12:35,23.7,71,,N,17,1027.4,25.8,68,,NE,35,1026.0
,2024-03-11,20.7,27.0,0.0,,,NE,39.0,12:14,23.9,68,,N,20,1026.8,25.1,70,,NE,30,1023.6
,2024-03-12,19.5,27.1,0.0,,,,,,23.6,67,,NW,6,1018.5,24.5,77,,N,11,1015.6
,2024-03-13,20.6,26.3,,,,SSW,28.0,00:51,24.2,81,, ,Calm,1017.8,25.5,80,6.0,ESE,9,1015.5
,2024-03-14,20.9,26.5,0.0,,,S,63.0,19:36,24.8,62,8.0,N,2,1010.4,24.5,81,3.0,S,24,1009.6
,2024-03-15,17.0,23.9,10.0,,,S,48.0,00:36,21.6,67,1.0,SSE,31,1020.8,22.1,64,8.0,SE,28,1021.4
,2024-03-16,17.5,22.5,0.0,,,SE,35.0,00:09,19.8,69,8.0,SSW,13,1023.6,20.7,77,7.0,S,13,1021.2
,2024-03-17,17.5,20.8,25.8,,,N,33.0,00:04,18.1,91,6.0,SSE,11,1018.5,20.2,82,8.0,ENE,24,1016.1
,2024-03-18,17.3,24.5,16.6,,,NNE,31.0,19:12,19.3,92,,WNW,4,1015.8,23.8,75,,ESE,9,1014.6
,2024-03-19,19.3,25.5,7.4,,,NE,37.0,16:53,20.8,90,7.0,SW,6,1017.4,24.2,77,,NNE,17,1014.8
,2024-03-20,20.7,26.1,0.2,,,S,57.0,12:48,22.7,88,8.0, ,Calm,1014.3,20.8,83,8.0,S,37,1017.7
,2024-03-21,13.8,20.6,0.2,,,S,65.0,23:50,16.8,60,1.0,SW,26,1029.7,18.8,68,7.0,S,33,1028.1
,2024-03-22,14.8,22.4,0.0,,,N,30.0,20:47,18.5,72,7.0,SW,9,1026.7,21.2,65,8.0,E,6,1023.7
,2024-03-23,16.9,23.4,0.0,,,N,37.0,00:27,20.0,72,,SSW,13,1024.3,21.8,74,8.0,SSE,26,1022.1
,2024-03-24,17.8,24.3,0.8,,,NNE,22.0,15:33,20.3,84,1.0, ,Calm,1021.3,22.1,75,4.0,NE,15,1018.3
,2024-03-25,15.9,29.1,0.2,,,NNW,35.0,10:21,20.7,60,,W,6,1019.2,25.1,66,,E,20,1016.2
,2024-03-26,16.1,24.0,0.0,,,SSE,22.0,16:33,20.4,78,,SSW,7,1020.6,22.9,72,,E,11,1018.8
,2024-03-27,18.9,23.9,0.0,,,SSE,28.0,06:19,21.8,74,6.0,SSE,20,1024.7,23.4,66,,ESE,13,1023.4
,2024-03-28,19.1,23.9,0.0,,,SE,28.0,16:37,21.3,80,7.0,S,17,1025.4,21.9,72,7.0,SE,20,1025.0
,2024-03-29,18.8,24.2,0.0,,,NE,19.0,12:45,21.1,75,,ESE,9,1028.3,23.7,64,,NE,15,1026.1
,2024-03-30,18.0,25.3,0.0,,,N,28.0,01:33,22.0,69,,NNW,9,1026.0,24.8,73,,NNE,13,1023.3
,2024-03-31,16.8,24.7,0.0,,,NE,24.0,17:58,20.6,85,, ,Calm,1024.3,24.0,72,1.0,NE,11,1020.5
