,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2024-06-1,1.6,13.1,0.8,,,SE,20.0,12:29,4.6,92,, ,Calm,,12.7,47,,S,9,
,2024-06-2,-1.2,11.9,0.0,,,SSE,39.0,23:58,2.6,89,,SSE,7,,11.6,52,,SE,20,
,2024-06-3,2.6,15.7,0.2,,,SSE,65.0,10:17,11.6,74,8.0,SSE,22,,15.6,73,8.0,SE,17,
,2024-06-4,6.9,16.6,0.0,,,ESE,13.0,11:12,9.8,100,8.0,E,2,,15.0,75,5.0, ,Calm,
,2024-06-5,5.0,16.1,0.0,,,SE,24.0,18:19,6.2,95,, ,Calm,,15.8,57,,SE,13,
,2024-06-6,2.2,16.0,0.1,,,SSE,30.0,11:35,7.3,96,8.0, ,Calm,,15.6,56,,SSE,7,
,2024-06-7,0.5,14.9,0.0,,,,,,3.5,97,, ,Calm,,14.3,64,,ENE,6,
,2024-06-8,0.3,9.8,0.0,,,E,19.0,14:53,2.0,100,8.0,E,7,,8.8,81,8.0,E,11,
,2024-06-9,1.8,14.2,0.0,,,SSE,33.0,12:25,3.7,96,,E,6,,13.5,54,4.0,SE,13,
,2024-06-10,-2.5,13.3,0.0,,,NNW,20.0,14:17,-0.1,97,, ,Calm,,11.2,59,,N,13,
,2024-06-11,-0.2,13.4,18.8,,,NNW,72.0,08:26,12.9,93,8.0,NNW,33,,12.6,86,4.0,NNW,11,
,2024-06-12,4.5,12.6,16.5,,,SSW,37.0,05:12,8.0,55,,SW,13,,12.2,43,8.0,SW,7,
,2024-06-13,-1.6,12.0,0.0,,,SSE,24.0,15:14,0.4,94,, ,Calm,,11.8,60,2.0,SSE,11,
,2024-06-14,0.3,11.5,0.0,,,SSE,37.0,15:27,6.3,85,8.0,ESE,7,,11.1,59,8.0,SSE,20,
,2024-06-15,3.4,11.8,0.2,,,SSE,41.0,13:23,7.7,81,8.0,SSE,15,,11.5,54,,SE,20,
,2024-06-16,2.2,11.3,0.0,,,,,,3.7,93,6.0,WNW,6,,11.0,59,8.0,SE,13,
,2024-06-17,3.7,12.3,0.0,,,SSE,39.0,03:07,9.1,72,5.0,SE,17,,11.6,61,8.0,ESE,11,
,2024-06-18,-0.9,12.1,0.0,,,SE,28.0,11:33,3.9,96,7.0,ESE,6,,11.9,56,0.0,SSE,15,
,2024-06-19,-1.6,12.1,0.0,,,SE,19.0,14:52,2.2,95,,ESE,6,,11.9,59,,SE,13,
,2024-06-20,-1.2,13.0,0.0,,,SE,35.0,15:31,1.9,97,, ,Calm,,12.8,66,1.0,SE,17,
,2024-06-21,1.9,13.7,0.0,,,SE,33.0,11:39,6.1,85,7.0,ESE,6,,13.4,59,3.0,SE,13,
,2024-06-22,-1.1,13.9,0.0,,,SE,17.0,13:44,1.8,97,, ,Calm,,13.4,50,4.0,ESE,7,
,2024-06-23,-0.9,13.7,0.0,,,E,11.0,11:45,1.4,97,2.0, ,Calm,,13.1,63,1.0,ENE,6,
,2024-06-24,1.4,13.8,0.0,,,NNW,22.0,15:54,4.8,91,2.0,ESE,2,,12.6,72,6.0,NW,7,
,2024-06-25,0.4,14.6,0.0,,,N,31.0,14:37,2.5,97,7.0,SE,4,,14.3,66,8.0,N,15,
,2024-06-26,2.5,14.5,0.6,,,NW,54.0,09:59,13.0,73,8.0,N,19,,9.4,90,8.0,NNW,13,
,2024-06-27,2.4,13.4,7.6,,,NNW,31.0,13:37,3.2,98,, ,Calm,,13.2,71,2.0,NNW,19,
,2024-06-28,1.5,13.4,0.0,,,N,50.0,23:47,3.8,99,8.0, ,Calm,,11.7,93,8.0,NW,4,
,2024-06-29,3.8,12.1,29.6,,,N,80.0,01:52,11.3,94,8.0,NW,20,,11.4,71,4.0,NNW,22,
,2024-06-30,-0.4,11.0,0.0,,,SSE,28.0,16:35,1.6,95,, ,Calm,,10.3,57,7.0,S,13,
