,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2024-02-1,16.9,33.7,0.0,,,SW,41.0,16:34,25.9,50,,SSE,9,1013.0,32.5,31,,WNW,20,1009.2
,2024-02-2,15.8,30.8,0.0,,,WSW,39.0,16:18,19.7,54,,W,17,1010.6,29.3,26,,WNW,20,1008.1
,2024-02-3,13.4,35.6,0.0,,,SW,30.0,14:29,17.2,67,,S,9,1011.5,33.8,20,,SE,9,1008.1
,2024-02-4,15.7,39.7,0.0,,,W,43.0,14:17,23.5,51,,ESE,2,1008.2,38.1,12,,N,20,1003.1
,2024-02-5,23.3,27.5,0.0,,,N,56.0,01:45,23.2,83,,NNE,20,1007.7,26.5,73,4.0, ,Calm,1006.7
,2024-02-6,18.7,30.6,7.2,,,SSE,39.0,17:59,20.4,83,,WSW,9,1011.8,28.5,42,,W,15,1011.3
,2024-02-7,14.0,29.1,0.0,,,SSE,31.0,23:02,17.6,51,8.0,SSE,13,1020.9,26.7,38,,ENE,9,1019.1
,2024-02-8,14.5,31.1,0.0,,,S,24.0,13:16,20.3,64,,SSE,7,1023.9,30.0,33,,E,7,1019.5
,2024-02-9,15.0,32.5,0.0,,,WSW,39.0,13:01,19.0,76,, ,Calm,1022.4,31.5,27,,WSW,24,1019.1
,2024-02-10,18.0,32.6,0.0,,,N,33.0,19:55,22.4,46,,SE,17,1022.6,31.6,32,,SSW,11,1020.0
,2024-02-11,17.1,32.9,0.0,,,N,26.0,23:02,22.6,64,,SE,6,1022.0,29.7,32,,ESE,9,1018.9
,2024-02-12,16.9,35.8,0.0,,,NNE,30.0,10:34,26.1,56,,SE,11,1018.9,34.4,29,,WNW,9,1013.7
,2024-02-13,18.6,38.2,0.0,,,WNW,85.0,18:44,26.2,60,,ESE,7,1014.3,37.1,26,1.0,NNW,22,1007.2
,2024-02-14,15.7,26.7,2.6,,,W,44.0,13:38,17.3,62,,W,22,1012.7,25.9,29,,WNW,20,1012.9
,2024-02-15,12.0,30.3,0.0,,,SE,26.0,12:32,15.5,72,,SSE,9,1019.2,28.8,32,,S,13,1017.1
,2024-02-16,17.6,31.3,4.8,,,SE,28.0,13:44,18.9,82,8.0,ESE,7,1020.5,28.9,51,,SE,17,1017.8
,2024-02-17,18.7,36.4,0.0,,,W,37.0,15:05,24.3,68,,ESE,6,1020.4,34.0,26,1.0,W,24,1016.3
,2024-02-18,17.3,36.1,0.0,,,W,41.0,14:24,22.4,67,,SSE,6,1018.3,34.6,13,,S,17,1013.7
,2024-02-19,16.2,35.4,0.0,,,NE,24.0,12:32,23.8,53,,SSE,9,1016.6,32.7,31,,SSE,13,1014.7
,2024-02-20,17.6,34.0,0.0,,,E,50.0,19:31,22.3,63,,SSE,7,1017.5,32.9,29,2.0,NNW,17,1013.7
,2024-02-21,18.1,32.3,0.0,,,ESE,28.0,00:25,20.3,77,,SE,13,1017.1,29.9,39,,SSE,11,1014.4
,2024-02-22,17.8,37.4,0.0,,,NNW,37.0,22:37,23.3,68,,ESE,11,1013.7,34.5,28,,SW,9,1008.4
,2024-02-23,20.9,28.7,4.8,,,WNW,50.0,09:47,21.8,83,, ,Calm,1005.1,27.6,32,,WNW,24,1007.3
,2024-02-24,12.0,30.2,0.2,,,SE,28.0,16:16,18.6,57,,S,11,1016.3,28.9,29,,SE,11,1014.8
,2024-02-25,13.4,33.0,0.0,,,WSW,31.0,15:23,19.4,69,,ESE,7,1017.6,31.6,28,,SSW,13,1012.1
,2024-02-26,18.4,34.8,0.0,,,WNW,31.0,13:03,22.0,62,, ,Calm,1014.3,34.1,21,,NNE,7,1012.1
,2024-02-27,17.7,35.1,0.0,,,,,,19.8,68,,SE,6,1015.1,32.4,30,,WNW,19,1013.2
,2024-02-28,18.2,38.4,,,,N,28.0,12:09,23.2,60,,ESE,9,1015.1,37.2,26,,N,7,1011.7
,2024-02-29,20.5,38.5,0.0,,,NW,41.0,14:18,22.4,73,, ,Calm,1010.8,36.6,18,,WNW,28,1010.5
