,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2025-02-1,19.3,29.2,0.0,,,E,31.0,15:53,22.4,77,,S,7,1021.7,26.2,58,,ESE,11,1020.3
,2025-02-2,16.7,31.2,0.0,,,ENE,31.0,15:18,23.5,72,,NE,6,1020.8,30.0,42,,SE,13,1018.0
,2025-02-3,16.8,33.0,0.0,,,ENE,33.0,16:54,23.5,66,, ,Calm,1018.8,32.2,43,,ENE,13,1015.4
,2025-02-4,17.5,36.0,0.0,,,NE,33.0,16:52,25.4,72,,ENE,2,1015.1,34.6,40,,ENE,11,1009.6
,2025-02-5,19.2,35.0,0.0,,,SSW,35.0,10:46,26.9,66,,WNW,6,1009.9,28.7,54,,S,19,1010.4
,2025-02-6,19.8,32.5,0.0,,,E,31.0,13:49,24.9,66,,SSW,9,1014.3,30.6,51,,ESE,19,1013.1
,2025-02-7,16.6,35.5,0.0,,,ENE,31.0,16:43,23.1,79,,SW,4,1013.0,34.0,30,,NNW,11,1008.6
,2025-02-8,18.4,35.3,0.0,,,ESE,31.0,14:31,24.8,69,,ESE,4,1009.5,33.6,38,,E,19,1005.5
,2025-02-9,18.3,30.9,15.8,,,WNW,30.0,23:05,23.4,75,,WSW,15,1010.2,29.2,54,,ESE,15,1008.8
,2025-02-10,19.2,25.3,0.2,,,WSW,59.0,10:34,25.5,67,,S,9,1010.8,19.9,92,,W,13,1011.9
,2025-02-11,17.4,29.9,18.0,,,E,35.0,15:06,22.3,75,,SW,6,1011.8,27.5,50,,NNE,17,1009.8
,2025-02-12,17.1,30.4,0.0,,,E,33.0,14:59,21.4,88,,SSW,2,1013.5,28.7,51,,ESE,13,1011.5
,2025-02-13,20.3,31.8,0.0,,,ENE,35.0,15:17,24.6,71,,NNE,15,1013.0,29.8,55,,ENE,9,1009.0
,2025-02-14,19.9,27.4,0.0,,,W,44.0,21:28,23.4,80,,N,4,1007.3,26.7,71,,E,9,1004.6
,2025-02-15,18.4,29.9,10.6,,,WSW,35.0,16:53,21.6,72,,S,9,1003.9,29.7,36,,SW,17,1000.8
,2025-02-16,10.7,24.5,0.2,,,SSW,39.0,08:58,17.3,52,,SW,20,1010.0,23.1,27,,SW,17,1011.0
,2025-02-17,10.8,,0.0,,,,,,17.3,49,,SW,22,1020.4,24.7,30,,SSE,11,1017.5
