,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2025-02-1,23.1,26.1,284.0,,,E,74.0,15:20,24.7,96,8.0,ENE,24,1005.2,25.0,96,8.0,E,30,1003.3
,2025-02-2,22.8,25.2,260.6,,,ESE,89.0,07:44,23.3,96,8.0,ESE,44,1004.9,24.9,89,8.0,ESE,44,1002.8
,2025-02-3,22.2,25.6,165.2,,,E,50.0,01:05,23.3,93,8.0,SSE,13,1007.1,22.8,91,7.0,SE,17,1006.1
,2025-02-4,21.8,27.6,51.4,,,E,35.0,02:48,25.5,92,8.0,ESE,11,1007.2,27.3,80,8.0,ESE,15,1004.8
,2025-02-5,24.4,29.9,10.6,,,NE,31.0,15:01,25.9,95,8.0,ENE,9,1006.4,29.0,81,4.0,ENE,24,1003.7
,2025-02-6,24.8,28.7,42.6,,,E,31.0,12:25,26.1,96,8.0,E,13,1006.5,27.2,91,8.0,E,20,1004.5
,2025-02-7,24.6,30.3,101.2,,,NE,31.0,13:28,28.1,81,7.0,S,7,1005.5,26.8,94,8.0,NE,22,1002.7
,2025-02-8,23.2,29.5,76.2,,,SW,33.0,06:48,25.2,91,8.0,SW,2,1005.2,25.8,92,8.0,ESE,15,1001.5
,2025-02-9,23.4,29.4,32.8,,,SE,28.0,17:06,26.5,81,8.0,SSW,7,1005.2,28.7,75,8.0,SE,13,1002.1
,2025-02-10,24.1,28.4,28.0,,,ESE,37.0,16:16,26.0,88,8.0,SE,11,1007.2,26.7,92,8.0,ESE,20,1004.8
,2025-02-11,24.0,29.4,65.4,,,E,35.0,14:28,25.6,95,8.0,SSE,19,1006.8,25.2,96,8.0,ENE,22,1004.1
,2025-02-12,24.3,31.1,18.6,,,ESE,37.0,10:50,29.3,76,8.0,S,13,1007.4,29.1,85,8.0,ENE,9,1004.9
,2025-02-13,25.1,31.8,0.6,,,ENE,31.0,14:56,29.3,71,1.0, ,Calm,1008.7,30.5,73,,NE,24,1004.9
,2025-02-14,25.7,32.3,0.0,,,SSW,59.0,14:32,29.0,81,8.0,N,11,1007.5,24.8,96,8.0,SSE,19,1006.1
,2025-02-15,24.6,33.6,13.2,,,NNE,28.0,13:19,28.3,82,8.0, ,Calm,1005.3,33.3,70,,NE,13,1001.6
,2025-02-16,26.5,37.7,0.2,,,SSW,28.0,12:30,32.7,48,,SW,11,1006.3,36.2,46,,NE,19,1003.9
,2025-02-17,27.0,,0.0,,,,,,31.5,76,4.0,E,19,1010.3,31.7,75,1.0,ENE,28,1008.6
