,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2024-06-1,2.0,14.7,1.0,,,S,28.0,15:36,6.4,97,,NW,7,1027.1,14.0,60,1.0,SSW,17,1027.6
,2024-06-2,2.7,13.4,0.0,,,SE,28.0,12:38,8.7,96,7.0,WNW,2,1029.4,12.3,61,8.0,SE,13,1025.9
,2024-06-3,2.7,12.3,0.0,,,N,22.0,11:15,9.1,79,5.0,NNE,13,1019.1,10.3,67,7.0,NNW,11,1015.2
,2024-06-4,2.2,11.6,0.0,,,NE,17.0,10:32,5.8,92,7.0,NE,7,1018.1,11.2,71,8.0,NNE,13,1017.0
,2024-06-5,3.0,16.6,0.0,,,NE,15.0,08:39,6.9,93,8.0,ENE,9,1024.4,15.3,72,8.0,SW,9,1024.5
,2024-06-6,3.9,17.1,0.0,,,SSE,28.0,11:47,9.7,98,,SW,7,1028.3,15.0,77,7.0,SSE,13,1027.0
,2024-06-7,3.8,15.7,0.2,,,,,,7.8,98,2.0,S,7,1026.0,14.5,70,4.0,SSE,13,1022.6
,2024-06-8,5.6,15.7,0.2,,,NNW,28.0,19:40,10.1,86,8.0,NNE,6,1019.9,14.5,71,8.0,WNW,15,1017.3
,2024-06-9,5.1,15.4,0.8,,,SSW,33.0,00:56,9.5,97,,NW,7,1020.8,13.5,60,6.0,SW,13,1020.3
,2024-06-10,2.9,15.9,0.2,,,N,56.0,21:11,6.8,91,7.0,NE,15,1021.8,14.9,72,5.0,N,24,1016.6
,2024-06-11,6.7,16.8,3.4,,,W,65.0,11:48,13.4,88,8.0,NNW,20,1009.3,15.7,68,8.0,WNW,39,1009.2
,2024-06-12,10.1,13.6,1.6,,,SW,52.0,04:21,10.5,81,8.0,SSW,26,1019.8,12.4,67,8.0,S,19,1021.7
,2024-06-13,5.0,12.8,0.0,,,N,20.0,10:39,7.9,92,8.0,NNE,7,1023.3,11.6,66,8.0,N,9,1021.3
,2024-06-14,5.6,9.3,0.0,,,ENE,26.0,11:50,7.7,87,8.0,E,13,1019.3,9.1,92,8.0,ESE,13,1017.7
,2024-06-15,3.4,15.4,2.8,,,SE,39.0,12:15,8.1,98,2.0,E,11,1023.3,14.1,61,,ESE,19,1022.4
,2024-06-16,0.8,14.8,0.0,,,S,33.0,12:35,7.3,95,7.0, ,Calm,1026.4,13.1,63,1.0,S,20,1024.6
,2024-06-17,4.5,13.5,0.0,,,SE,26.0,10:59,10.2,78,8.0,SE,9,1024.9,12.8,55,7.0,E,4,1022.3
,2024-06-18,-1.9,12.7,0.0,,,NE,24.0,11:53,3.7,96,,NE,11,1021.6,12.1,53,,NE,9,1017.9
,2024-06-19,2.7,13.3,0.0,,,ENE,33.0,15:19,7.3,82,8.0,NE,19,1015.8,12.8,60,8.0,ENE,24,1012.6
,2024-06-20,7.2,11.9,0.6,,,ENE,26.0,11:30,8.6,82,8.0,ENE,17,1015.3,11.1,76,8.0,E,15,1015.9
,2024-06-21,2.8,13.9,0.2,,,SSW,37.0,12:18,6.3,97,5.0,SSW,9,1025.2,13.2,61,1.0,SSE,17,1025.7
,2024-06-22,2.0,12.5,0.4,,,E,20.0,16:16,8.0,97,8.0,WSW,2,1032.5,11.7,61,8.0,E,13,1030.2
,2024-06-23,0.3,13.2,0.0,,,NNW,37.0,13:01,4.9,88,,NE,13,1026.0,11.5,60,4.0,N,17,1021.1
,2024-06-24,4.7,13.2,0.0,,,N,50.0,11:01,9.0,71,,NNE,22,1012.5,11.8,66,8.0,N,26,1009.1
,2024-06-25,5.5,14.2,2.0,,,N,44.0,13:40,7.9,92,1.0,N,15,1010.6,8.7,85,8.0,NW,26,1009.1
,2024-06-26,6.0,13.0,10.6,,,NNW,41.0,14:02,6.8,97,1.0,N,15,1012.8,12.2,78,8.0,NNW,24,1012.8
,2024-06-27,6.1,15.2,1.0,,,NW,33.0,15:05,8.2,98,5.0,NW,15,1020.2,14.3,57,,WNW,20,1019.3
,2024-06-28,7.0,13.5,0.0,,,N,57.0,20:35,11.4,64,6.0,NNE,20,1016.4,12.0,76,8.0,NNW,30,1013.2
,2024-06-29,8.2,13.0,26.8,,,SSW,56.0,13:32,9.0,87,8.0,WSW,11,1014.8,8.8,89,8.0,SSW,19,1016.6
,2024-06-30,4.7,13.1,5.4,,,S,44.0,09:55,8.4,92,6.0,SSW,9,1025.1,9.7,83,3.0,SE,13,1025.5
