,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2025-02-1,17.9,42.5,0.0,,,SSE,44.0,17:05,31.8,10,,E,17,1006.6,40.9,10,,SE,20,1001.5
,2025-02-2,24.6,43.0,0.0,,,SE,56.0,20:32,34.8,22,,E,13,1005.4,40.7,12,8.0,SSE,26,1000.8
,2025-02-3,24.7,39.9,0.0,,,ESE,52.0,14:26,33.0,32,,E,19,1005.4,39.1,17,,SE,26,1001.9
,2025-02-4,23.3,39.0,0.0,,,ESE,54.0,13:16,30.7,33,,ESE,13,1005.8,38.0,20,,SSE,33,1002.2
,2025-02-5,22.7,39.2,0.0,,,ESE,69.0,15:59,31.3,35,,ESE,30,1005.1,37.1,21,4.0,ESE,37,1001.1
,2025-02-6,22.9,39.3,0.0,,,SSE,63.0,12:18,31.9,35,,E,15,1003.8,38.6,22,4.0,SE,28,1001.1
,2025-02-7,24.8,39.3,0.0,,,,,,32.0,47,,E,26,1003.7,37.6,21,3.0,ESE,33,1000.1
,2025-02-8,24.1,40.8,,,,E,65.0,13:49,32.3,41,,S,2,1003.1,39.0,16,,ESE,31,999.3
,2025-02-9,24.0,40.7,0.0,,,ENE,48.0,13:07,32.6,30,,N,9,1003.4,38.7,17,3.0,ESE,24,999.8
,2025-02-10,23.8,42.3,0.0,,,NE,39.0,12:54,34.1,26,,N,19,1004.7,40.2,13,1.0,E,11,1000.7
,2025-02-11,28.8,43.0,0.0,,,NW,41.0,09:23,35.7,25,,NNW,24,1005.0,42.2,13,2.0,E,20,1001.3
,2025-02-12,30.9,44.1,0.0,,,SW,57.0,23:30,35.7,28,,NW,30,1004.6,42.8,13,2.0,ENE,19,1000.4
,2025-02-13,23.9,33.5,0.6,,,SW,57.0,00:46,26.9,70,8.0, ,Calm,1008.2,32.8,37,8.0,SW,7,1006.1
,2025-02-14,20.1,26.9,0.2,,,ESE,28.0,16:17,24.2,43,8.0,SSE,11,1011.2,22.7,67,8.0,NNE,9,1010.2
,2025-02-15,20.6,28.1,1.0,,,ESE,33.0,08:09,23.8,38,8.0,SE,20,1011.9,24.2,48,8.0,E,9,1009.5
,2025-02-16,19.0,33.6,0.0,,,ESE,37.0,08:49,25.6,25,,ESE,26,1011.7,32.7,18,,SW,7,1008.3
,2025-02-17,19.8,,0.0,,,,,,27.5,15,2.0,E,19,1012.7,36.0,15,5.0,SE,13,1008.1
