,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2024-07-1,5.4,20.3,0.0,2.0,8.9,NNE,33.0,10:42,12.6,83,0,NE,9,1026.9,20.1,50,2,NNE,15,1022.1
,2024-07-2,12.6,18.1,2.8,2.2,7.8,S,30.0,11:47,13.7,99,3, ,Calm,1027.4,16.9,51,1,SSE,13,1028.1
,2024-07-3,3.5,,0.0,2.6,8.8,,,,11.3,71,0,S,2,1036.8,18.1,45,0,E,9,1034.4
,2024-07-4,8.7,17.9,0.0,2.4,7.4,ENE,30.0,13:03,13.0,75,3,ENE,9,1035.8,16.0,60,7,E,11,1032.1
,2024-07-5,6.6,17.2,0.0,1.6,9.1,NE,35.0,09:10,12.0,71,0,ENE,11,1029.6,16.5,38,1,ENE,15,1024.3
,2024-07-6,6.1,16.9,0.0,3.4,2.1,NNE,72.0,20:07,10.6,53,7,NE,17,1018.8,16.5,41,7,NNE,13,1010.8
,2024-07-7,10.6,19.9,6.6,2.0,3.4,WSW,39.0,13:26,14.3,99,7,NNW,9,1011.1,18.8,52,4,WSW,17,1012.8
,2024-07-8,8.9,20.7,3.4,1.0,5.6,NNW,37.0,11:35,14.3,85,4,N,11,1017.6,19.4,57,7,NNW,9,1013.9
,2024-07-9,14.1,21.5,0.2,2.0,6.6,NNW,48.0,11:21,16.8,88,1,N,15,1010.6,19.2,82,5,W,19,1008.9
,2024-07-10,14.2,18.1,28.0,2.0,4.5,WSW,46.0,10:16,15.2,74,7,WSW,13,1014.7,16.8,51,5,SW,20,1017.1
,2024-07-11,8.5,18.4,3.0,0.0,5.9,W,20.0,13:47,12.1,87,3,N,9,1025.3,16.7,68,6,W,6,1023.9
,2024-07-12,8.5,17.6,0.2,1.8,1.2,W,15.0,11:36,11.7,99,7, ,Calm,1025.5,16.8,57,8,ENE,6,1022.7
,2024-07-13,9.9,19.8,0.0,1.6,9.1,NE,22.0,10:30,13.8,76,3,ENE,6,1022.3,19.2,46,5,NE,9,1018.7
,2024-07-14,6.8,17.7,0.2,1.8,1.7,NE,24.0,13:34,11.9,80,7,NE,2,1019.3,14.6,81,6,NE,7,1016.9
,2024-07-15,5.6,22.2,2.0,2.6,9.2,SSW,17.0,14:07,10.9,99,1, ,Calm,1023.8,21.6,40,0,ESE,9,1021.5
,2024-07-16,7.2,22.8,0.0,1.6,9.3,NE,31.0,10:19,14.8,62,1,NE,9,1025.1,22.5,40,0,NE,11,1021.3
,2024-07-17,12.5,23.5,0.0,3.6,5.0,NNW,41.0,17:49,15.6,50,7,NNE,13,1016.6,21.6,49,7,NNW,15,1012.8
,2024-07-18,12.5,16.6,44.0,3.0,3.6,SW,50.0,14:31,12.8,99,7,SSE,4,1013.1,14.0,78,7,WSW,9,1012.8
,2024-07-19,9.1,18.2,9.4,3.4,5.5,SW,59.0,01:59,12.6,71,2, ,Calm,1023.4,16.8,53,6,WSW,15,1023.1
,2024-07-20,11.2,20.1,1.6,1.4,3.9,WNW,46.0,11:57,13.2,92,7, ,Calm,1024.1,18.6,57,7,W,15,1022.6
,2024-07-21,13.2,20.2,0.8,2.0,2.5,W,46.0,15:57,17.0,76,7,WSW,13,1022.5,18.9,62,7,NW,15,1020.5
,2024-07-22,13.0,20.6,0.4,1.6,6.5,NNW,37.0,15:56,15.3,55,3,N,15,1017.5,18.7,70,6,NNW,19,1013.5
,2024-07-23,12.4,16.3,20.4,1.8,3.7,SW,39.0,05:11,12.7,98,8,WSW,7,1012.0,15.5,56,2,S,15,1012.0
,2024-07-24,4.1,16.0,1.6,2.6,5.6,SW,26.0,18:47,9.9,83,6, ,Calm,1020.6,14.0,85,6,NNW,9,1018.2
,2024-07-25,9.7,18.5,11.2,1.2,6.0,WSW,35.0,11:34,13.3,99,7, ,Calm,1018.3,18.3,52,2,WSW,13,1016.1
,2024-07-26,10.6,19.3,10.6,2.6,8.4,SW,26.0,14:35,13.2,99,1,SW,7,1020.3,18.3,54,3,WSW,15,1020.2
,2024-07-27,11.1,20.4,2.4,2.4,7.3,NNE,20.0,08:56,14.2,90,1,NE,13,1024.7,18.8,50,6,N,6,1021.1
,2024-07-28,11.7,20.4,1.0,2.4,3.5,SW,41.0,19:06,14.8,74,7,N,13,1015.2,19.4,69,7,NW,17,1011.5
,2024-07-29,11.0,19.9,14.2,2.4,2.8,WNW,33.0,11:21,15.4,99,7,N,9,1015.3,17.9,76,7,NNW,9,1014.1
,2024-07-30,11.4,21.4,4.6,1.4,4.1,NW,30.0,16:10,14.3,99,7,WSW,4,1019.8,19.9,62,7,NW,11,1018.3
,2024-07-31,11.5,23.1,1.4,0.8,8.1,NNW,54.0,18:01,16.0,85,1,NNE,9,1017.3,20.4,70,7,WNW,19,1011.6
