,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2024-02-1,18.0,25.6,0.0,16.4,,WSW,26.0,13:27,22.6,55,,S,6,1009.2,23.4,59,,SSW,11,1007.7
,2024-02-2,17.4,26.6,0.0,5.2,,W,28.0,12:02,22.0,63,,ESE,4,1007.7,25.0,58,,NW,13,1005.7
,2024-02-3,20.4,28.0,0.0,7.0,,SSW,31.0,13:24,23.8,74,,WSW,15,1008.1,24.9,76,,SSW,11,1008.9
,2024-02-4,20.4,25.9,2.0,5.8,,E,46.0,16:10,23.6,63,,SE,22,1015.2,25.1,61,,ESE,24,1014.8
,2024-02-5,20.9,27.4,0.0,8.2,,E,50.0,10:08,23.5,69,8.0,E,26,1017.8,26.9,55,7.0,E,35,1016.0
,2024-02-6,21.1,27.4,0.4,9.4,,E,50.0,06:58,25.5,56,,E,28,1015.9,26.6,59,3.0,ENE,30,1014.4
,2024-02-7,21.6,27.1,0.2,9.6,,E,48.0,12:48,24.2,67,,ESE,24,1015.3,26.0,62,,E,28,1014.8
,2024-02-8,21.2,27.0,0.2,8.6,,ESE,48.0,17:54,26.0,60,,SE,22,1014.4,24.5,74,,SE,28,1014.2
,2024-02-9,21.6,25.8,1.0,6.0,,ESE,48.0,14:32,23.0,92,,ESE,24,1014.9,24.4,85,,ESE,26,1012.6
,2024-02-10,22.0,26.7,2.2,5.2,,ESE,41.0,16:32,23.1,95,8.0,ESE,19,1012.6,25.8,79,,ESE,22,1010.7
,2024-02-11,21.6,23.0,1.8,4.0,,ESE,52.0,18:43,21.8,95,,SE,28,1012.9,21.9,90,,ESE,28,1014.2
,2024-02-12,20.9,26.2,2.8,5.2,,ESE,48.0,09:30,23.3,69,,SE,28,1018.2,23.7,66,,ESE,24,1016.9
,2024-02-13,20.5,27.1,1.6,7.6,,,,,23.9,74,,E,31,1019.4,26.0,62,,E,35,1017.8
,2024-02-14,20.8,27.3,0.0,9.6,,E,50.0,08:54,21.0,84,,E,20,1018.3,26.6,55,,E,30,1016.9
,2024-02-15,21.0,27.3,0.0,8.8,,E,48.0,13:35,25.7,71,,E,20,1018.7,25.0,72,,E,28,1017.7
,2024-02-16,20.3,27.9,0.4,8.4,,E,48.0,13:54,21.3,95,,ESE,24,1020.5,25.0,77,,E,24,1019.0
,2024-02-17,20.7,27.6,0.4,5.2,,E,43.0,08:06,23.6,78,,E,24,1020.7,25.7,63,,E,20,1018.5
,2024-02-18,21.0,27.1,2.8,9.6,,ENE,43.0,10:32,23.5,83,4.0,E,17,1018.4,23.7,81,8.0,ESE,19,1016.8
,2024-02-19,20.9,27.3,,,,E,39.0,11:38,23.3,83,,ESE,17,1016.1,26.2,71,8.0,ESE,17,1014.9
,2024-02-20,22.2,27.5,0.4,10.6,,ENE,44.0,13:32,25.1,82,,E,22,1016.6,25.7,78,,E,26,1015.3
,2024-02-21,22.5,28.1,0.0,4.6,,ENE,50.0,10:55,25.1,72,,E,30,1019.4,26.9,67,,E,33,1019.1
,2024-02-22,21.9,27.7,0.2,8.2,,ENE,48.0,11:09,25.8,69,,E,31,1020.7,26.0,67,,ENE,30,1019.2
,2024-02-23,21.8,28.1,0.4,7.2,,ENE,46.0,09:28,24.9,80,5.0,ENE,30,1019.4,26.1,72,,ENE,28,1017.6
,2024-02-24,21.1,27.5,2.6,9.2,,NE,37.0,04:23,24.0,88,6.0,NE,17,1017.6,24.9,80,,NE,20,1016.0
,2024-02-25,22.0,27.1,5.4,4.6,,NE,31.0,11:05,24.3,75,,NNE,19,1016.0,25.5,67,,NNE,15,1014.3
,2024-02-26,22.2,25.6,0.0,6.4,,WNW,28.0,15:54,23.3,84,8.0,N,7,1012.8,24.4,83,,N,9,1010.8
,2024-02-27,21.6,26.3,3.4,1.8,,SSE,39.0,15:44,23.7,90,,SW,13,1012.0,23.7,74,,SSE,28,1011.7
,2024-02-28,20.4,26.2,0.2,5.6,,SSE,39.0,12:29,24.2,69,8.0,SSE,22,1014.9,24.8,61,7.0,SSE,22,1013.9
,2024-02-29,20.6,26.2,0.0,7.6,,SSE,37.0,09:35,23.3,60,1.0,SSE,19,1016.0,25.7,51,,SSE,24,1015.7
