,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2025-02-1,21.9,25.6,8.8,,,ESE,31.0,23:11,23.8,74,8.0,SE,17,1020.6,25.3,67,,E,20,1019.8
,2025-02-2,22.3,26.4,0.0,,,ESE,28.0,16:07,24.5,63,,E,13,1020.5,25.8,62,,SE,19,1018.5
,2025-02-3,21.9,26.9,0.0,,,E,43.0,16:19,25.1,78,,S,4,1018.3,25.4,76,8.0,E,30,1016.3
,2025-02-4,22.6,28.6,0.0,,,E,33.0,14:17,23.7,75,7.0,N,15,1014.7,25.3,79,8.0,E,26,1011.3
,2025-02-5,22.0,32.1,0.0,,,SW,48.0,19:29,25.6,71,,NNW,20,1010.3,25.2,83,7.0,SSW,30,1010.1
,2025-02-6,21.7,26.3,0.0,,,SE,81.0,02:18,23.6,79,7.0,SSW,20,1013.8,25.9,73,8.0,SSE,17,1013.5
,2025-02-7,22.6,26.7,0.0,,,ENE,48.0,17:22,24.4,77,,NE,9,1012.7,25.5,71,,E,35,1009.6
,2025-02-8,21.4,27.7,0.0,,,E,46.0,14:32,23.5,73,,N,9,1009.8,25.2,73,,E,35,1006.3
,2025-02-9,21.7,25.5,0.0,,,SSW,26.0,05:11,23.2,79,8.0,S,4,1009.4,25.2,76,,SE,17,1008.8
,2025-02-10,22.1,25.2,0.0,,,SSW,63.0,12:41,24.0,83,5.0,SW,15,1010.5,21.1,84,8.0,SW,20,1011.2
,2025-02-11,18.8,23.9,17.4,,,NW,31.0,11:24,19.6,93,8.0,NW,17,1012.5,20.3,90,8.0,NW,9,1010.8
,2025-02-12,19.1,26.2,2.6,,,ENE,28.0,22:57,23.8,81,1.0,SW,13,1012.5,25.7,71,8.0,SSE,11,1011.4
,2025-02-13,22.0,27.0,0.0,,,E,48.0,12:37,24.3,79,,ENE,24,1012.4,25.0,76,,E,33,1009.4
,2025-02-14,21.4,28.8,0.0,,,E,35.0,15:01,24.3,76,,ENE,7,1007.7,24.7,77,5.0,E,26,1004.2
,2025-02-15,21.3,24.3,0.2,,,SSW,43.0,05:40,22.0,84,8.0,SW,24,1003.1,23.7,68,6.0,SE,20,1001.9
,2025-02-16,17.9,20.6,0.0,,,SSW,59.0,11:24,20.4,66,,SW,9,1008.6,19.3,46,,S,37,1010.7
,2025-02-17,17.6,,0.0,,,,,,18.4,61,,SW,24,1019.1,20.1,60,,S,35,1017.6
