,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2024-03-1,22.9,36.8,16.4,,,SW,41.0,15:33,26.2,70,8.0,NNW,9,1015.2,34.8,36,,W,17,1012.6
,2024-03-2,24.6,32.6,0.4,,,SW,54.0,06:44,24.7,51,7.0,SSW,20,1015.1,30.4,38,7.0,SE,7,1013.3
,2024-03-3,20.4,32.7,0.0,,,SSW,37.0,13:31,23.9,42,1.0,SSE,9,1015.4,31.6,21,,S,17,1013.4
,2024-03-4,13.6,32.8,0.0,,,SSW,22.0,09:54,19.5,36,,ESE,13,1018.4,31.4,12,,N,4,1015.8
,2024-03-5,17.0,36.1,0.0,,,ENE,31.0,07:41,21.9,61,,NE,20,1017.5,35.1,14,,NW,13,1015.1
,2024-03-6,21.9,37.1,0.0,,,NNW,35.0,09:11,27.8,42,,NNE,17,1017.6,35.7,22,,WNW,17,1014.8
,2024-03-7,24.7,37.6,0.0,,,WSW,37.0,17:03,28.5,37,8.0,NNW,13,1018.5,36.6,22,3.0,WNW,9,1016.1
,2024-03-8,24.1,36.9,1.0,,,NE,39.0,08:23,27.0,49,,NE,24,1019.6,35.1,27,,ENE,11,1017.5
,2024-03-9,22.1,34.8,0.0,,,NNE,41.0,08:40,25.4,43,,NE,19,1022.1,32.7,24,,ENE,20,1019.1
,2024-03-10,21.5,34.0,0.0,,,NNE,39.0,08:16,25.1,48,,NE,20,1023.4,33.2,24,,E,13,1020.8
,2024-03-11,22.2,34.9,0.0,,,NNE,39.0,08:33,25.0,43,,NNE,22,1023.0,33.0,23,,SE,11,1019.0
,2024-03-12,20.6,,0.0,,,,,,25.4,41,,NNE,15,1018.6,35.6,14,,N,6,1013.6
,2024-03-13,20.3,37.2,,,,ENE,30.0,08:23,27.9,32,, ,Calm,1014.5,36.7,13,,NE,9,1010.9
,2024-03-14,23.3,39.0,0.0,,,S,50.0,18:56,28.5,26,,NNW,15,1011.2,36.2,13,4.0,W,15,1008.2
,2024-03-15,23.2,35.0,0.0,,,E,43.0,21:40,24.4,48,8.0,SE,11,1013.0,33.2,24,2.0,S,11,1011.1
,2024-03-16,19.3,21.3,0.0,,,E,54.0,23:14,19.7,62,,ENE,19,1017.6,20.4,79,6.0,NE,20,1014.9
,2024-03-17,17.8,31.7,1.0,,,W,41.0,15:38,19.2,82,8.0,ENE,20,1011.9,29.8,42,8.0,N,17,1009.2
,2024-03-18,18.8,31.7,13.2,,,N,31.0,10:14,20.1,97,8.0,NE,11,1012.4,29.9,44,,NNW,9,1009.5
,2024-03-19,20.1,35.7,0.0,,,WNW,65.0,20:19,24.1,70,,NNE,19,1012.7,25.9,80,7.0,NNW,9,1011.8
,2024-03-20,18.0,23.2,10.6,,,S,43.0,04:50,18.3,76,8.0,SSE,19,1019.2,22.4,43,3.0,S,20,1019.8
,2024-03-21,9.9,27.8,0.0,,,ESE,33.0,08:39,14.2,58,,SE,15,1022.8,26.5,41,,SE,17,1019.9
,2024-03-22,14.2,31.8,0.0,,,SSW,44.0,20:30,19.7,57,1.0,NE,20,1021.1,29.6,38,,NNW,13,1016.6
,2024-03-23,18.1,20.0,15.0,,,E,24.0,06:02,18.3,98,8.0,ESE,9,1020.2,19.4,98,7.0,SSE,9,1019.6
,2024-03-24,17.5,26.3,6.0,,,S,33.0,12:49,19.2,96,1.0, ,Calm,1020.3,25.8,48,,S,13,1017.8
,2024-03-25,13.7,27.5,0.0,,,E,22.0,08:55,15.2,57,,SE,9,1019.5,27.1,28,,SSE,9,1017.4
,2024-03-26,13.1,29.7,0.0,,,S,26.0,12:09,19.0,42,,SSE,6,1019.4,28.5,17,,S,13,1017.6
,2024-03-27,15.0,31.4,0.0,,,S,28.0,12:59,26.4,32,,SE,15,1020.5,30.1,21,,S,15,1018.6
,2024-03-28,16.9,31.6,0.0,,,ESE,30.0,16:06,20.9,46,,E,13,1021.2,31.2,29,,SE,9,1018.7
,2024-03-29,18.9,32.8,0.0,,,ENE,30.0,07:43,22.2,58,,NE,19,1023.3,31.2,32,,ENE,11,1020.4
,2024-03-30,22.0,33.2,0.0,,,ESE,24.0,17:44,26.8,44,,ENE,11,1024.3,32.2,26,5.0,NW,7,1021.1
,2024-03-31,21.4,32.6,0.0,,,NNE,26.0,09:03,24.8,38,2.0,NE,13,1020.4,31.5,21,8.0,ESE,17,1017.0
