,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2024-09-1,18.3,29.6,0.0,,,,,,25.4,70,,,,1017.9,28.4,55,,,,1014.6
,2024-09-2,19.7,29.5,0.0,,,,,,25.1,69,,,,1018.8,29.0,49,,,,1015.4
,2024-09-3,18.3,29.2,0.0,,,,,,24.5,66,1.0,,,1018.8,28.1,47,,,,1016.1
,2024-09-4,21.4,,5.6,,,,,,24.2,76,7.0,,,1018.8,26.8,60,,SE,39.0,1016.0
,2024-09-5,21.4,29.0,,,,SE,54.0,14:33,25.6,72,8.0,SE,31.0,1019.5,26.0,66,8.0,SE,39.0,1017.3
,2024-09-6,20.7,28.9,1.8,,,SE,52.0,10:23,25.0,67,7.0,SE,31.0,1022.3,27.2,53,1.0,SE,31.0,1019.5
,2024-09-7,21.8,29.1,0.0,,,ESE,48.0,10:24,24.1,66,8.0,SE,24.0,1022.6,27.5,52,8.0,SE,31.0,1019.3
,2024-09-8,21.0,27.3,0.0,,,SE,48.0,12:28,23.4,71,8.0,SE,30.0,1019.0,25.7,66,8.0,SE,22.0,1016.6
,2024-09-9,21.3,29.2,0.4,,,SE,41.0,16:58,23.5,79,6.0,S,17.0,1016.9,27.8,56,,ESE,26.0,1014.0
,2024-09-10,20.7,29.7,0.6,,,SE,46.0,16:00,25.9,77,1.0,SSE,17.0,1017.1,28.3,56,,ESE,30.0,1014.4
,2024-09-11,21.7,29.4,0.0,,,SE,57.0,15:53,25.9,67,5.0,SE,35.0,1018.6,27.3,58,8.0,SE,33.0,1015.9
,2024-09-12,21.0,29.0,0.0,,,SE,54.0,10:15,26.3,63,8.0,SSE,26.0,1017.9,27.6,50,,ESE,37.0,1014.1
,2024-09-13,18.7,29.8,0.0,,,SE,56.0,12:06,25.6,64,1.0,SSE,22.0,1015.5,28.6,48,,SE,37.0,1012.8
,2024-09-14,20.7,29.0,0.0,,,SE,52.0,11:35,25.1,73,7.0,SSE,22.0,1015.8,27.6,52,7.0,SE,41.0,1013.0
,2024-09-15,20.5,28.2,0.6,,,SE,39.0,15:46,21.8,91,8.0,S,19.0,1015.9,26.1,65,8.0,ESE,26.0,1013.1
,2024-09-16,20.6,23.7,2.2,,,SE,48.0,11:59,21.8,88,8.0,S,20.0,1016.4,21.9,81,8.0,SE,33.0,1014.9
,2024-09-17,19.8,23.4,5.4,,,SE,46.0,17:11,20.5,92,8.0,S,19.0,1017.6,21.5,86,8.0,SSE,26.0,1015.5
,2024-09-18,18.9,27.0,8.2,,,SE,44.0,14:43,23.3,77,5.0,SSE,19.0,1017.5,24.9,69,8.0,SE,30.0,1014.9
,2024-09-19,21.4,28.7,0.0,,,S,28.0,00:19,24.7,72,8.0,S,13.0,1017.2,27.8,60,7.0,NE,19.0,1012.8
,2024-09-20,19.6,28.8,0.0,,,ENE,30.0,12:13,26.5,68,,SE,9.0,1014.9,27.7,68,1.0,NNE,17.0,1010.6
,2024-09-21,22.9,32.2,0.0,,,SE,35.0,15:36,24.6,84,6.0,SSE,17.0,1015.1,30.1,30,7.0,ESE,24.0,1011.6
,2024-09-22,13.8,33.1,0.0,,,SE,33.0,13:42,25.8,43,,E,9.0,1015.9,31.9,20,,SE,28.0,1013.1
,2024-09-23,13.7,31.1,0.0,,,SSE,44.0,17:57,24.8,55,,S,19.0,1016.9,29.1,42,,SE,28.0,1014.9
,2024-09-24,19.4,29.5,0.0,,,SE,50.0,09:30,25.5,63,,SSE,20.0,1017.8,27.7,57,1.0,ESE,28.0,1014.3
,2024-09-25,21.4,31.2,0.0,,,ESE,35.0,11:03,25.8,73,8.0,S,15.0,1016.9,28.4,68,8.0,ENE,20.0,1013.8
,2024-09-26,21.1,29.3,0.0,,,NE,28.0,10:55,26.0,70,8.0,SSE,11.0,1016.6,26.5,72,8.0,NNE,15.0,1013.5
,2024-09-27,20.3,29.5,0.0,,,NE,37.0,12:33,26.1,73,8.0,ESE,11.0,1015.3,27.1,71,,NNE,17.0,1012.2
,2024-09-28,21.1,30.1,0.0,,,NNE,30.0,12:44,27.6,70,,SSE,15.0,1016.6,27.8,64,,NNE,17.0,1012.7
,2024-09-29,21.6,30.3,0.0,,,ENE,30.0,11:49,27.9,66,7.0,SSE,11.0,1016.8,28.3,65,,NE,17.0,1012.8
,2024-09-30,20.0,31.6,0.0,,,NE,33.0,13:13,27.7,67,7.0,S,11.0,1016.3,30.4,42,,ENE,22.0,1012.6
