,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2025-02-1,24.2,33.3,0.2,4.6,8.4,ESE,39.0,02:49,28.3,85,6,SSE,4,1005.0,32.4,72,7,W,24,1002.1
,2025-02-2,28.2,34.6,0.2,5.0,9.0,WSW,41.0,16:17,30.8,79,6,W,20,1004.1,33.9,68,5,W,28,1001.6
,2025-02-3,30.0,33.7,0.0,7.4,0.5,WNW,48.0,23:32,30.3,81,8,W,19,1003.6,28.5,84,8,NNW,22,1002.2
,2025-02-4,21.6,30.2,22.8,6.4,0.4,SE,67.0,05:33,23.1,99,8,E,11,1004.2,29.5,84,7,WSW,20,1000.6
,2025-02-5,23.0,31.2,19.0,3.8,1.8,SSE,50.0,19:31,25.3,95,8,ESE,4,1003.0,30.2,77,8,WNW,20,999.9
,2025-02-6,22.8,30.5,47.2,6.6,1.9,NW,37.0,23:54,27.3,88,8,W,15,1002.7,30.0,77,7,W,11,1001.1
,2025-02-7,27.2,32.2,4.8,3.6,6.8,NNW,44.0,20:39,29.9,82,7,NW,24,1002.1,31.9,72,7,WNW,24,1000.6
,2025-02-8,27.7,31.5,0.0,5.8,1.8,NNW,56.0,17:47,29.1,85,7,N,19,1002.5,27.4,96,7,W,19,999.9
,2025-02-9,25.5,31.7,22.2,5.0,2.6,NW,48.0,19:47,29.4,86,7,NNW,17,1003.9,29.7,78,7,NW,24,1001.7
,2025-02-10,24.6,31.1,31.2,4.2,2.0,WNW,37.0,02:52,30.0,85,7,NNW,17,1006.4,30.1,83,7,NW,13,1005.2
,2025-02-11,28.0,32.6,0.0,2.4,6.8,NW,59.0,13:47,30.3,78,6,NNW,20,1008.7,31.0,83,7,NW,13,1006.7
,2025-02-12,26.5,32.4,3.8,5.2,5.6,NW,41.0,11:15,30.4,82,7,NNW,15,1010.1,31.6,73,7,NNW,24,1007.3
,2025-02-13,23.9,31.2,75.8,,0.9,WSW,43.0,14:35,26.6,96,8,NNE,4,1010.8,27.1,83,8,W,24,1008.4
,2025-02-14,24.8,32.0,4.4,1.8,2.0,NW,24.0,16:07,27.8,92,6,WNW,7,1010.2,30.6,75,7,W,13,1007.5
,2025-02-15,24.6,31.1,6.8,3.0,2.1,S,37.0,05:33,25.3,97,8,SE,9,1010.1,29.4,78,7,W,15,1008.6
,2025-02-16,23.7,30.8,21.0,4.4,3.3,W,39.0,02:22,25.8,95,7, ,Calm,1010.3,29.9,77,6,W,20,1007.8
,2025-02-17,23.3,,13.2,4.8,,,,,26.6,88,6,SE,9,1009.5,31.5,66,5,WNW,15,1006.3
