,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2024-11-1,7.9,20.3,0.0,,,WSW,41.0,13:15,12.7,59.0,,N,9.0,,18.6,23.0,4.0,SW,20.0,
,2024-11-2,3.7,19.3,0.0,,,NNW,50.0,14:29,12.2,55.0,,ESE,2.0,,17.5,39.0,,NNW,26.0,
,2024-11-3,11.8,20.7,1.2,,,NW,46.0,13:20,16.9,49.0,5.0,WNW,22.0,,19.1,40.0,,NW,26.0,
,2024-11-4,8.9,21.2,0.0,,,N,39.0,15:00,13.3,63.0,7.0,NNW,17.0,,20.5,38.0,7.0,WNW,15.0,
,2024-11-5,5.7,18.8,0.0,,,NW,37.0,12:59,12.8,71.0,,NW,11.0,,18.1,58.0,,NW,20.0,
,2024-11-6,9.5,25.4,0.0,,,NW,48.0,14:03,16.2,72.0,,SE,2.0,,24.0,46.0,,NW,30.0,
,2024-11-7,8.2,22.2,0.0,,,NW,43.0,14:55,16.1,47.0,,E,9.0,,20.9,36.0,,NW,26.0,
,2024-11-8,10.6,18.1,4.0,,,WSW,56.0,15:04,14.5,72.0,8.0,NW,30.0,,16.6,47.0,1.0,W,26.0,
,2024-11-9,7.4,16.9,1.4,,,NNW,46.0,13:58,12.9,64.0,6.0,NNW,20.0,,15.1,63.0,8.0,NNW,30.0,
,2024-11-10,8.9,21.0,0.0,,,NNW,33.0,16:46,15.4,52.0,,SE,4.0,,19.6,37.0,,NW,13.0,
,2024-11-11,7.3,19.3,0.0,,,NW,39.0,17:09,13.4,71.0,,NW,13.0,,18.3,44.0,,NW,20.0,
,2024-11-12,5.7,24.4,0.0,,,NW,30.0,16:25,12.3,75.0,6.0,WNW,2.0,,23.1,47.0,,NNW,20.0,
,2024-11-13,12.1,23.2,0.4,,,NW,31.0,09:56,18.8,84.0,,NNW,13.0,,21.6,76.0,8.0,NNW,17.0,
,2024-11-14,9.3,21.4,3.0,,,SE,41.0,20:31,13.8,62.0,7.0,SE,6.0,,20.6,45.0,8.0,NNW,17.0,
,2024-11-15,11.3,21.3,0.0,,,SSE,33.0,00:50,13.4,61.0,8.0,SSE,20.0,,20.0,49.0,6.0,NNE,4.0,
,2024-11-16,12.7,25.1,0.0,,,N,33.0,09:50,18.4,64.0,1.0,SW,6.0,,23.7,54.0,1.0,NW,15.0,
,2024-11-17,15.3,20.5,3.0,,,NNW,65.0,12:53,20.0,80.0,8.0,NNW,20.0,,13.4,86.0,8.0,NW,17.0,
,2024-11-18,10.0,20.9,5.6,,,W,43.0,13:15,15.4,54.0,4.0,W,6.0,,19.6,40.0,3.0,WSW,20.0,
,2024-11-19,5.1,19.1,0.0,,,NW,33.0,16:47,13.7,46.0,,ESE,9.0,,18.3,52.0,,NW,20.0,
,2024-11-20,8.9,22.5,0.0,,,SSE,35.0,07:07,14.6,50.0,,SE,22.0,,21.7,42.0,,NNW,11.0,
,2024-11-21,13.5,23.1,0.0,,,,,,17.2,58.0,3.0,SSE,11.0,,21.7,51.0,3.0,NNW,19.0,
,2024-11-22,,,0.0,,,,,,,,,,,,24.7,54.0,,NNW,20.0,
,2024-11-23,,,0.0,,,,,,,,8.0,,,,21.6,65.0,8.0,S,6.0,
,2024-11-24,,,0.8,,,,,,19.6,73.0,,ENE,4.0,,,,2.0,,,
,2024-11-25,,,0.0,,,,,,,,8.0,,,,,,1.0,,,
,2024-11-26,,,0.0,,,,,,,,1.0,,,,26.3,59.0,1.0,NNW,26.0,
,2024-11-27,16.7,22.4,0.0,,,SSE,31.0,22:54,19.0,82.0,3.0,ESE,11.0,,19.8,91.0,8.0,SE,7.0,
,2024-11-28,14.8,,45.0,,,,,,14.9,92.0,8.0,SSE,26.0,,15.4,85.0,8.0,S,24.0,
,2024-11-29,,,18.0,,,,,,,,8.0,,,,19.8,55.0,8.0,SSE,24.0,
,2024-11-30,,23.1,0.0,,,SSE,46.0,21:33,18.5,67.0,8.0,SSE,19.0,,20.7,67.0,8.0,SSE,19.0,
