,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2024-01-1,26.3,33.2,0.0,,,NE,31.0,11:58,30.3,71,1.0,S,7,1012.8,31.5,69,,NE,15,1009.4
,2024-01-2,25.7,32.8,0.0,,,NNE,28.0,11:42,30.3,71,,SE,9,1011.8,31.6,67,1.0,NNE,13,1009.4
,2024-01-3,,32.7,4.4,,,NNE,30.0,12:53,30.5,71,1.0,SSW,9,1012.6,31.2,68,2.0,NE,17,1009.6
,2024-01-4,24.8,33.6,0.0,,,ENE,33.0,14:20,30.8,65,,SSE,11,1012.0,31.8,64,,NE,20,1009.5
,2024-01-5,25.2,33.9,0.0,,,NE,37.0,14:54,30.4,68,,SSE,13,1012.1,32.6,57,,ENE,26,1009.1
,2024-01-6,25.2,33.5,0.0,,,ESE,30.0,18:33,31.0,69,,SSE,13,1012.0,31.8,66,,NE,19,1008.7
,2024-01-7,25.7,34.1,0.0,,,NE,35.0,14:46,30.3,68,1.0,S,13,1012.1,32.3,64,,NE,20,1008.8
,2024-01-8,25.2,33.2,0.0,,,NNE,31.0,13:16,31.1,68,,SSE,11,1011.0,31.1,71,1.0,NNE,15,1008.3
,2024-01-9,25.1,33.4,0.0,,,,,,31.0,66,,SSE,15,1010.2,31.7,68,,NE,17,1006.7
,2024-01-10,26.0,33.3,1.6,,,ESE,43.0,12:57,28.8,78,7.0,SSE,19,1009.3,31.5,61,6.0,SE,20,1006.2
,2024-01-11,24.7,33.9,4.4,,,ENE,41.0,13:40,28.6,75,7.0,SSE,13,1008.8,25.4,93,7.0,ESE,24,1007.5
,2024-01-12,22.3,29.6,76.8,,,SSE,35.0,05:02,24.2,91,7.0,ESE,4,1009.6,27.2,83,8.0,S,17,1006.2
,2024-01-13,23.7,29.3,64.6,,,S,28.0,00:13,26.5,90,8.0,SSE,11,1008.0,28.4,80,8.0,NNE,11,1004.9
,2024-01-14,23.8,30.6,85.6,,,NNE,22.0,13:19,27.8,83,8.0, ,Calm,1008.0,29.3,79,5.0,NNE,13,1003.9
,2024-01-15,24.2,30.4,15.0,,,S,28.0,02:06,27.9,80,8.0, ,Calm,1007.1,28.7,79,8.0,SE,7,1003.6
,2024-01-16,24.4,31.6,15.2,,,SE,30.0,16:17,29.0,82,,ESE,7,1004.4,29.0,86,8.0,SSW,4,1001.3
,2024-01-17,25.8,32.6,0.8,,,S,28.0,15:09,29.3,79,8.0,SSE,13,1005.6,30.4,80,8.0,SSW,11,1001.8
,2024-01-18,24.7,31.9,27.4,,,SE,33.0,17:02,29.9,81,4.0,SSW,4,1004.9,30.7,80,2.0,NE,17,1001.4
,2024-01-19,25.2,30.6,52.0,,,E,28.0,14:48,26.8,94,8.0,SE,9,1005.3,29.5,80,8.0,E,19,1001.8
,2024-01-20,24.6,29.8,8.2,,,SSE,24.0,15:19,27.3,86,8.0,WNW,7,1006.0,26.7,93,8.0,SSE,15,1003.1
,2024-01-21,25.2,32.3,5.6,,,E,30.0,13:22,28.6,85,8.0,SSE,13,1006.1,28.1,90,8.0,WNW,9,1004.0
,2024-01-22,25.1,33.4,8.2,,,SE,33.0,15:56,28.5,81,7.0,WSW,6,1005.6,33.2,69,,SE,20,1002.4
,2024-01-23,23.7,34.9,0.0,,,,,,30.8,70,,SSE,13,1006.0,34.3,59,,SE,26,1003.3
,2024-01-24,24.7,33.4,,,,SE,30.0,13:30,29.3,77,,W,4,1008.4,31.8,69,8.0,SE,19,1006.0
,2024-01-25,25.3,30.5,0.0,,,WNW,52.0,19:29,26.5,92,8.0, ,Calm,1005.5,24.0,89,8.0,SSE,28,1003.2
,2024-01-26,23.1,32.8,11.8,,,N,39.0,14:25,30.4,74,3.0,NNW,17,1005.6,31.5,80,,N,28,1001.5
,2024-01-27,26.8,32.5,0.0,,,W,39.0,23:55,30.5,75,5.0,NNW,20,1005.4,30.8,85,4.0,N,20,1001.8
,2024-01-28,27.4,33.6,2.2,,,N,39.0,12:06,31.6,67,1.0,NW,13,1006.6,31.3,74,8.0,NNW,20,1003.3
,2024-01-29,27.1,33.4,0.0,,,N,33.0,12:37,28.6,86,,WNW,7,1007.6,32.1,75,,N,20,1004.6
,2024-01-30,27.4,36.8,0.4,,,N,37.0,14:52,33.0,65,,WSW,7,1007.1,32.4,76,8.0,N,24,1004.0
,2024-01-31,26.7,34.4,6.0,,,WNW,26.0,10:58,29.4,84,,S,6,1008.1,31.8,73,8.0,SSE,7,1005.1
