,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2024-11-1,10.3,24.3,0.0,9.6,,SSE,37.0,13:04,14.3,54.0,,SSE,15.0,1019.8,22.5,19.0,,S,11.0,1018.7
,2024-11-2,9.9,30.8,0.0,11.8,,N,41.0,16:41,17.7,36.0,,ENE,17.0,1018.7,28.9,9.0,,N,22.0,1013.4
,2024-11-3,17.5,29.2,0.0,12.0,,N,37.0,00:27,21.0,58.0,7.0,SW,19.0,1010.4,27.7,25.0,,SW,17.0,1010.2
,2024-11-4,14.2,26.6,0.0,8.8,,S,31.0,23:56,16.9,47.0,,S,15.0,1016.7,24.4,29.0,,SSW,13.0,1014.8
,2024-11-5,11.3,29.7,0.0,6.0,,NNE,24.0,09:55,20.8,34.0,,ENE,11.0,1015.7,28.4,21.0,8.0,NE,6.0,1011.3
,2024-11-6,19.6,38.1,0.5,,,WSW,50.0,15:55,27.3,23.0,8.0,N,20.0,1006.5,36.0,17.0,,W,22.0,1004.4
,2024-11-7,13.4,26.2,0.0,23.5,,WSW,39.0,12:17,16.8,62.0,1.0,NNW,6.0,1013.7,19.0,56.0,7.0,WNW,17.0,1011.7
,2024-11-8,8.6,24.6,0.0,6.6,,SW,44.0,12:36,17.1,50.0,,W,17.0,1016.5,23.0,30.0,7.0,WSW,26.0,1015.8
,2024-11-9,7.2,22.6,0.0,5.8,,S,20.0,23:52,15.4,45.0,2.0,ESE,11.0,1021.0,21.4,27.0,6.0,WNW,4.0,1018.6
,2024-11-10,11.2,29.9,0.0,5.4,,SSW,26.0,03:10,18.1,41.0,,SE,15.0,1022.1,27.9,22.0,,W,11.0,1018.7
,2024-11-11,16.7,29.2,0.0,7.2,,ENE,28.0,08:12,23.1,30.0,8.0,ENE,11.0,1017.8,24.0,46.0,8.0,ESE,9.0,1016.4
,2024-11-12,17.6,31.9,0.5,4.5,,,,,21.9,44.0,8.0,NNE,9.0,1013.7,29.6,31.0,8.0,NNW,9.0,1010.0
,2024-11-13,14.9,26.2,25.0,10.0,,,41.0,11:01,15.4,,,,,1015.7,24.5,,,,,1014.2
,2024-11-14,10.4,26.3,0.0,8.0,,,,,15.5,,,,,1020.1,24.4,24.0,,S,15.0,1017.8
,2024-11-15,10.7,29.8,0.0,8.2,,ESE,28.0,07:45,16.4,46.0,,ESE,19.0,1020.0,28.6,12.0,,NNW,11.0,1016.2
,2024-11-16,15.6,37.0,0.0,8.8,,N,43.0,11:51,26.6,18.0,,NE,20.0,1013.8,35.6,6.0,,NNE,20.0,1008.0
,2024-11-17,20.5,25.9,,,,WSW,54.0,08:36,21.3,55.0,8.0,WSW,20.0,1009.8,24.2,29.0,1.0,WSW,22.0,1011.3
,2024-11-18,9.9,26.7,0.6,19.6,,S,35.0,22:32,16.6,53.0,,S,17.0,1022.0,24.5,25.0,,SSW,15.0,1020.0
,2024-11-19,11.3,27.7,0.0,11.0,,SSW,31.0,13:33,16.1,52.0,,SE,19.0,1024.5,25.9,22.0,,SSE,17.0,1021.3
,2024-11-20,11.7,30.4,0.0,9.0,,SSE,31.0,15:38,17.3,45.0,,SE,17.0,1023.4,27.9,15.0,,SE,11.0,1019.8
,2024-11-21,13.0,35.9,0.0,10.0,,NNE,35.0,13:54,23.7,27.0,,ESE,13.0,1020.1,33.8,17.0,1.0,NNE,19.0,1016.9
,2024-11-22,21.5,37.5,0.0,8.0,,,,,29.6,30.0,,N,19.0,1019.0,36.1,16.0,2.0,NE,20.0,1015.6
,2024-11-23,21.9,37.9,0.0,11.2,,W,67.0,14:42,28.9,27.0,,NNE,19.0,1016.0,36.0,19.0,7.0,NW,17.0,1011.9
,2024-11-24,20.4,23.2,1.6,10.6,,SSW,19.0,09:07,20.9,99.0,8.0,S,7.0,1016.5,21.2,92.0,8.0,SSW,9.0,1015.5
,2024-11-25,19.0,24.3,30.0,,,ESE,19.0,09:37,19.4,100.0,8.0,ENE,7.0,1013.0,21.2,100.0,8.0,SSE,7.0,1010.4
,2024-11-26,19.3,32.4,7.0,2.6,,N,70.0,20:45,23.6,79.0,,NE,11.0,1008.3,30.9,46.0,8.0,NW,13.0,1004.7
,2024-11-27,20.1,28.4,13.6,10.0,,NW,43.0,12:49,22.8,76.0,8.0,NW,11.0,1004.8,27.7,29.0,,WNW,22.0,1004.4
,2024-11-28,14.3,27.1,0.2,9.4,,WNW,31.0,14:28,19.1,68.0,1.0,SW,11.0,1014.8,25.3,46.0,,WNW,13.0,1014.2
,2024-11-29,15.6,32.3,0.0,6.6,,NNE,41.0,22:54,22.4,60.0,,SE,9.0,1015.7,31.2,30.0,,E,9.0,1011.8
,2024-11-30,18.5,30.0,2.2,7.8,,N,59.0,16:21,20.3,77.0,4.0,SSE,15.0,1008.5,28.6,39.0,3.0,WNW,17.0,1004.3
