,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2024-10-1,8.1,24.7,0.2,,,E,33.0,15:55,17.1,84,,E,7,1023.3,24.1,40.0,,E,11.0,1019.8
,2024-10-2,14.8,19.5,0.0,,,SSE,39.0,10:37,17.2,87,8.0,S,17,1030.2,18.8,60.0,8.0,SSE,15.0,1029.3
,2024-10-3,12.1,23.0,0.0,,,ESE,31.0,15:01,19.3,70,,N,2,1031.0,21.5,54.0,,E,24.0,1025.7
,2024-10-4,6.9,25.9,0.2,,,NE,20.0,15:14,13.9,99,1.0,NNE,6,1020.9,25.4,45.0,7.0,NE,11.0,1012.9
,2024-10-5,13.6,27.7,0.2,,,WSW,54.0,08:45,22.5,44,8.0,WSW,31,1007.9,26.0,33.0,8.0,W,30.0,1005.3
,2024-10-6,11.9,28.0,0.2,,,WNW,61.0,11:51,22.4,43,,WNW,13,1011.2,27.4,27.0,,WNW,37.0,1010.5
,2024-10-7,9.4,30.1,0.0,,,W,56.0,14:36,20.8,62,,NE,13,1018.1,29.7,26.0,,WNW,33.0,1014.4
,2024-10-8,13.8,15.2,0.0,,,SE,37.0,00:21,14.5,99,8.0,SSE,15,1023.1,14.6,82.0,8.0,SSW,13.0,1022.8
,2024-10-9,12.3,,0.4,,,,,,14.4,67,8.0,SSW,13,1026.9,16.1,64.0,8.0,ESE,22.0,1025.4
,2024-10-10,9.3,25.6,,,,NE,31.0,11:55,15.1,93,1.0,NE,7,1024.0,24.5,49.0,,NE,13.0,1018.8
,2024-10-11,13.9,26.6,0.2,,,NNE,26.0,11:43,19.0,79,8.0,SSW,7,1024.4,25.9,53.0,,ENE,13.0,1019.0
,2024-10-12,15.3,18.8,0.0,,,SSE,35.0,00:34,16.5,77,8.0,S,17,1026.7,18.1,56.0,8.0,S,17.0,1026.6
,2024-10-13,8.1,22.5,0.0,,,ENE,30.0,16:12,15.4,75,8.0,SW,7,1027.8,21.0,50.0,7.0,NE,13.0,1022.3
,2024-10-14,9.0,27.6,0.0,,,SSE,50.0,14:43,15.0,87,2.0, ,Calm,1019.6,24.6,57.0,6.0,ENE,19.0,1015.1
,2024-10-15,14.5,18.0,,,,SSE,41.0,13:01,16.8,87,8.0,S,17,1025.0,17.7,75.0,8.0,SSE,17.0,1024.3
,2024-10-16,12.9,19.0,,,,ENE,22.0,15:45,16.5,74,7.0,SSW,6,1022.8,18.5,62.0,8.0,NNE,4.0,1019.9
,2024-10-17,6.9,26.2,,,,,,,13.9,99,,NW,4,1019.6,,,,,,
,2024-10-18,13.7,27.4,,,,NE,35.0,15:25,17.4,99,8.0, ,Calm,1011.2,22.7,78.0,7.0,NE,20.0,1004.1
,2024-10-19,17.0,27.6,,,,SE,39.0,15:02,22.9,55,,S,9,1007.1,24.5,60.0,7.0,SE,13.0,1009.2
,2024-10-20,16.5,25.3,,,,ESE,39.0,14:00,18.9,80,8.0,S,9,1019.2,23.7,52.0,,SE,28.0,1017.5
,2024-10-21,15.2,24.1,,,,SSE,39.0,11:53,18.1,60,7.0,SSW,20,1022.3,23.2,46.0,4.0,S,20.0,1018.6
,2024-10-22,8.9,27.6,,,,ENE,28.0,10:58,15.9,74,, ,Calm,1018.0,25.6,25.0,,NE,6.0,1013.2
,2024-10-23,9.6,30.3,,,,S,28.0,18:23,17.7,80,, ,Calm,1010.8,29.6,44.0,7.0,ESE,4.0,1006.6
,2024-10-24,13.5,25.3,,,,E,37.0,12:43,23.3,35,,SSW,17,1011.1,22.5,58.0,4.0,ESE,26.0,1009.8
,2024-10-25,9.5,24.8,,,,SE,50.0,14:51,16.6,48,,WSW,9,1015.3,24.2,24.0,,S,19.0,1012.5
,2024-10-26,11.7,22.1,,,,ESE,33.0,17:05,15.8,38,,S,13,1022.9,21.3,29.0,,E,9.0,1019.2
,2024-10-27,9.7,27.8,,,,NNE,31.0,10:22,13.6,85,8.0,N,4,1020.5,26.7,29.0,,ENE,15.0,1015.5
,2024-10-28,8.2,32.3,,,,WSW,54.0,10:37,20.1,60,,NE,6,1017.1,25.0,56.0,4.0,SE,30.0,1014.9
,2024-10-29,12.5,26.3,,,,ESE,43.0,16:16,17.6,78,8.0,NW,9,1023.8,25.0,49.0,,WSW,6.0,1019.2
,2024-10-30,17.1,31.4,,,,NE,30.0,13:36,20.0,73,1.0,NNE,11,1018.7,29.5,38.0,,ENE,19.0,1011.2
,2024-10-31,10.6,32.0,,,,SSE,41.0,17:12,21.5,68,,E,6,1011.0,29.9,25.0,8.0,SE,9.0,1006.6
