,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2024-03-1,23.9,28.8,9.8,,,E,41.0,17:34,24.8,97,8.0,E,17,1011.0,27.3,82,6.0,ESE,13,1008.2
,2024-03-2,23.6,32.4,28.2,,,E,35.0,13:15,24.5,90,8.0,NE,7,1013.0,31.3,52,8.0,NE,24,1009.2
,2024-03-3,24.2,34.0,0.0,,,SE,39.0,14:33,30.1,56,,ENE,20,1013.1,31.9,50,7.0,SE,24,1010.8
,2024-03-4,24.9,36.0,0.0,,,E,39.0,12:47,30.0,59,8.0,E,24,1013.3,34.7,37,,E,19,1010.8
,2024-03-5,24.2,37.9,0.0,,,,,,31.1,45,,ENE,15,1012.7,37.8,26,1.0,ESE,22,1008.5
,2024-03-6,23.2,36.6,,,,NNW,48.0,13:44,30.5,44,,N,17,1012.2,32.1,39,,N,28,1009.3
,2024-03-7,25.2,36.0,0.0,,,ENE,41.0,13:00,30.6,51,5.0,NNE,19,1011.6,34.3,32,,ENE,22,1009.2
,2024-03-8,21.5,30.9,0.0,,,ENE,26.0,13:58,25.0,74,8.0,S,9,1012.6,30.7,41,,E,13,1009.9
,2024-03-9,23.4,33.2,0.0,,,ENE,41.0,15:14,26.5,65,,E,19,1011.8,31.3,46,,ENE,15,1008.2
,2024-03-10,23.3,35.3,0.4,,,NE,44.0,14:04,28.2,57,8.0,NE,17,1012.6,33.9,34,5.0,NNE,13,1008.5
,2024-03-11,24.3,36.6,0.0,,,NE,43.0,01:19,29.9,51,,NNE,19,1013.2,36.1,24,1.0,E,26,1008.9
,2024-03-12,19.5,,0.0,,,,,,22.6,63,, ,Calm,1011.6,35.7,20,,ENE,20,1006.5
,2024-03-13,21.5,37.7,,,,S,63.0,15:09,32.2,28,,NE,11,1009.9,36.5,16,,ENE,13,1005.8
,2024-03-14,19.0,38.2,,,,,,,32.2,25,,NNE,13,1008.6,37.9,14,,SE,19,1004.7
,2024-03-15,19.4,38.8,0.0,,,E,35.0,13:50,31.1,26,,E,13,1007.9,38.0,13,,SE,11,1004.3
,2024-03-16,18.4,39.4,0.0,,,SE,43.0,14:13,28.0,26,, ,Calm,1008.7,38.3,9,,ESE,26,1004.4
,2024-03-17,18.9,40.8,0.0,,,,,,32.1,16,, ,Calm,1005.9,39.4,12,,E,11,1001.9
,2024-03-18,25.2,39.5,,,,E,46.0,16:09,32.8,41,,N,19,1006.5,38.3,21,,NE,24,1003.9
,2024-03-19,26.1,38.6,0.0,,,SE,57.0,23:58,30.7,34,,NNE,9,1009.6,37.7,18,,ESE,33,1005.7
,2024-03-20,23.0,28.4,0.0,,,SE,56.0,00:11,24.3,34,1.0,SE,35,1015.5,27.5,38,7.0,SE,33,1012.5
,2024-03-21,19.8,21.8,0.0,,,ESE,44.0,06:10,20.3,76,8.0,ENE,24,1016.8,20.1,61,,SE,24,1015.1
,2024-03-22,16.6,17.4,4.0,,,SE,31.0,10:11,16.8,96,8.0,SE,15,1016.6,16.2,94,8.0,SE,17,1014.3
,2024-03-23,15.4,17.4,42.2,,,SSE,39.0,14:53,15.9,100,8.0,SE,13,1016.6,15.7,96,,SSE,19,1015.2
,2024-03-24,13.2,18.9,63.8,,,SSE,37.0,15:36,15.2,100,8.0,ESE,11,1015.8,18.4,99,8.0,SE,20,1013.9
,2024-03-25,15.2,22.5,47.8,,,ESE,31.0,01:41,19.0,93,,ESE,17,1015.0,20.0,92,8.0,ESE,20,1013.0
,2024-03-26,18.7,26.0,0.8,,,ENE,31.0,11:31,19.4,100,, ,Calm,1015.6,24.9,72,,E,19,1014.8
,2024-03-27,19.1,28.0,25.4,,,E,35.0,15:08,19.2,97,,SE,6,1016.7,26.2,57,,E,22,1016.3
,2024-03-28,16.9,29.5,0.2,,,ENE,35.0,12:07,20.1,86,8.0, ,Calm,1017.3,29.0,35,1.0,E,19,1013.0
,2024-03-29,16.2,31.7,0.0,,,ENE,31.0,11:54,17.7,88,,W,9,1015.4,30.5,35,,E,15,1013.1
,2024-03-30,19.1,34.6,0.0,,,SSW,50.0,18:40,26.1,65,,WSW,2,1016.6,33.7,32,,E,9,1013.0
,2024-03-31,21.1,31.3,0.0,,,SSE,26.0,09:15,24.1,85,7.0,S,13,1016.8,30.3,50,,SSE,13,1012.4
