,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2025-02-1,22.9,37.5,0.0,,,ENE,48.0,21:12,28.0,58,,ENE,20,1015.8,34.4,37,8.0,ENE,13,1012.3
,2025-02-2,19.5,35.2,0.0,,,NE,46.0,18:36,24.9,49,,ENE,28,1017.0,33.0,26,,SSE,9,1012.8
,2025-02-3,20.1,36.3,0.0,,,ENE,48.0,20:27,27.1,53,,E,24,1015.2,34.2,36,8.0,E,9,1011.0
,2025-02-4,23.6,32.1,0.0,,,NE,43.0,23:04,24.6,59,8.0,ENE,15,1014.2,30.7,42,8.0,NNW,13,1011.2
,2025-02-5,23.0,34.9,0.0,,,SSE,56.0,21:16,25.0,72,8.0,NE,17,1012.0,33.0,41,8.0,NW,13,1009.1
,2025-02-6,20.7,34.9,0.0,,,SSE,48.0,15:32,25.9,67,5.0,NE,13,1012.8,32.5,38,8.0,NNE,7,1009.3
,2025-02-7,21.2,34.9,0.0,,,NE,39.0,00:36,24.6,68,8.0,NNE,17,1011.8,32.2,36,8.0,SSE,9,1008.0
,2025-02-8,21.4,35.9,0.0,,,NNE,37.0,10:15,24.9,61,,NNE,26,1010.0,33.1,35,3.0,ENE,7,1005.4
,2025-02-9,22.1,36.4,0.0,,,ENE,44.0,20:50,25.7,63,1.0,NNE,28,1009.9,34.3,33,,NNW,13,1006.2
,2025-02-10,23.7,32.8,0.0,,,NE,37.0,05:43,25.4,63,8.0,N,26,1010.4,31.3,40,8.0,NE,9,1007.4
,2025-02-11,22.1,37.4,0.8,,,WSW,80.0,17:22,26.4,59,,NE,30,1009.7,36.5,32,1.0,NW,17,1005.4
,2025-02-12,20.6,32.1,33.0,,,N,43.0,11:05,24.4,78,1.0,NE,24,1009.7,30.2,56,1.0,N,24,1007.5
,2025-02-13,22.3,32.0,0.0,,,N,52.0,12:10,26.1,63,4.0,NE,31,1010.0,29.6,59,7.0,N,30,1006.6
,2025-02-14,21.5,35.2,0.0,,,WNW,59.0,21:34,25.4,60,3.0,NE,35,1007.6,33.3,43,8.0,NE,20,1003.2
,2025-02-15,21.0,29.9,20.8,,,WSW,39.0,14:55,22.1,100,8.0, ,Calm,1004.3,27.6,59,,SW,28,1002.8
,2025-02-16,13.2,27.5,1.6,,,SW,52.0,13:47,20.1,49,,SSW,28,1008.8,26.2,26,,SW,37,1008.8
,2025-02-17,10.5,,0.0,,,,,,20.9,60,,E,28,1015.0,30.1,22,,NW,15,1012.3
