,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2024-09-1,6.8,27.9,0.0,,,NW,48,15:41,22.0,25,,W,15,1012.4,26.9,19,,NW,24,1008.6
,2024-09-2,6.4,25.3,0.0,,,W,85,13:03,23.4,24,,NNE,19,1009.3,20.9,27,,WNW,33,1013.5
,2024-09-3,3.2,20.0,0.0,,,SW,30,10:50,14.6,40,,W,11,1029.8,18.9,29,,SE,4,1028.1
,2024-09-4,2.0,23.7,0.0,,,NNE,35,11:45,12.2,79,,NE,7,1029.5,23.2,30,,NE,20,1023.0
,2024-09-5,4.1,28.5,0.0,,,N,39,11:53,14.8,69,4.0, ,Calm,1024.4,27.7,31,6.0,N,20,1019.2
,2024-09-6,10.2,30.3,0.0,,,N,39,12:13,21.8,47,,N,20,1022.5,29.6,25,,NNW,20,1017.3
,2024-09-7,15.8,27.9,0.0,,,SE,35,11:42,25.2,41,,NE,17,1020.6,22.3,63,8.0,SE,24,1020.4
,2024-09-8,14.5,22.6,0.0,,,WNW,24,19:26,16.6,95,7.0, ,Calm,1020.4,20.0,68,7.0,E,9,1016.5
,2024-09-9,10.5,25.6,0.0,,,W,44,16:19,17.4,53,,NNE,11,1018.6,24.9,32,,W,26,1014.9
,2024-09-10,5.1,23.3,0.0,,,E,24,16:22,15.0,69,,SE,6,1025.9,22.4,43,,NE,9,1023.2
,2024-09-11,6.5,27.5,0.0,,,NNE,22,14:03,14.3,99,,ESE,6,1024.9,26.6,37,4.0,SE,6,1018.8
,2024-09-12,13.5,22.5,0.0,,,SSE,48,18:45,17.8,64,7.0,SW,15,1022.1,19.3,58,8.0,S,22,1021.2
,2024-09-13,9.7,20.4,0.2,,,SSW,30,00:09,14.9,52,5.0,SSW,20,1028.2,19.9,37,,NW,6,1024.8
,2024-09-14,4.3,24.8,0.0,,,WSW,39,16:16,13.3,82,,NE,9,1023.8,24.1,31,1.0,SSW,9,1017.5
,2024-09-15,6.7,18.8,0.0,,,SSE,48,14:52,12.9,44,,SSW,28,1027.4,17.6,29,2.0,S,31,1025.8
,2024-09-16,2.0,22.4,0.0,,,SSE,35,15:40,13.0,61,,NNE,7,1026.5,22.1,18,,S,13,1021.4
,2024-09-17,3.5,22.4,0.0,,,ESE,26,13:04,14.7,56,,SSE,2,1026.7,21.6,36,,SE,9,1020.6
,2024-09-18,0.2,26.6,0.0,,,WSW,48,14:20,12.9,65,,N,7,1018.8,26.2,17,,W,26,1012.2
,2024-09-19,5.2,28.2,0.0,,,W,69,13:00,22.1,25,,NE,11,1009.7,26.7,17,2.0,W,39,1005.6
,2024-09-20,7.3,25.2,0.0,,,WSW,50,13:33,17.7,35,,W,13,1011.3,24.4,18,,W,33,1006.9
,2024-09-21,6.7,24.8,0.0,,,WNW,44,09:56,19.9,35,,W,15,1010.6,23.6,28,,WNW,26,1009.1
,2024-09-22,4.8,26.2,0.0,,,WNW,43,14:44,20.3,37,,N,11,1016.1,25.5,25,,W,26,1013.3
,2024-09-23,6.5,29.1,0.0,,,WNW,46,15:02,20.8,42,,N,19,1019.4,28.7,20,,W,24,1015.1
,2024-09-24,9.3,26.2,0.0,,,NNE,24,14:52,18.4,65,,NNE,6,1021.8,25.9,36,8.0,NE,17,1015.5
,2024-09-25,14.1,29.4,0.0,,,WNW,39,14:10,17.8,79,8.0, ,Calm,1014.7,28.7,29,8.0,N,13,1008.7
,2024-09-26,11.0,13.2,14.8,,,SE,41,03:34,11.0,99,8.0,SW,17,1019.1,11.1,99,8.0,SW,20,1020.6
,2024-09-27,10.4,16.8,15.2,,,SSE,44,11:37,12.1,99,8.0,S,15,1027.9,13.9,96,8.0,S,11,1026.5
,2024-09-28,10.4,20.3,4.0,,,ESE,31,13:54,15.6,83,8.0,ESE,11,1029.6,19.2,63,8.0,SE,20,1024.9
,2024-09-29,9.8,22.0,1.6,,,ENE,24,16:17,17.1,91,8.0, ,Calm,1023.8,21.4,72,8.0,NE,11,1018.6
,2024-09-30,14.0,22.7,3.8,,,SE,41,15:09,19.4,84,5.0,S,11,1019.9,20.4,57,5.0,SSE,22,1019.4
