,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2025-02-1,24.5,39.8,0.0,,,ENE,50.0,11:48,28.1,52,,NE,31,1013.3,38.4,21,,NE,19,1010.5
,2025-02-2,25.0,39.1,0.0,,,ESE,44.0,15:57,28.4,45,,NE,28,1014.5,36.8,22,3.0,N,15,1011.0
,2025-02-3,23.6,38.0,0.0,,,N,41.0,08:20,28.8,33,,NNE,24,1012.9,36.8,15,,NNE,15,1009.9
,2025-02-4,26.5,38.2,0.0,,,E,48.0,16:19,29.8,39,4.0,NNE,19,1011.0,36.2,24,5.0,NNE,17,1007.8
,2025-02-5,20.6,36.2,9.8,,,NNE,31.0,09:17,25.4,62,,N,13,1011.4,34.0,30,,NNE,15,1008.4
,2025-02-6,20.0,35.6,13.6,,,NE,67.0,23:12,24.6,76,,N,15,1011.1,33.2,37,,N,9,1008.8
,2025-02-7,23.7,39.2,0.0,,,SSW,56.0,18:58,28.5,48,,NNE,17,1009.0,37.4,20,,N,9,1005.9
,2025-02-8,24.3,33.7,0.4,,,E,39.0,21:27,26.7,55,8.0,ESE,7,1006.6,29.1,49,8.0,ENE,17,1005.2
,2025-02-9,20.8,36.9,0.2,,,SSW,44.0,16:21,27.1,52,,NE,15,1006.5,35.8,24,6.0,SW,13,1003.8
,2025-02-10,21.9,33.9,2.8,,,ESE,59.0,17:27,23.3,79,5.0,NNE,15,1006.3,32.2,41,,SE,9,1004.4
,2025-02-11,19.5,34.1,12.6,,,E,26.0,22:27,20.3,100,8.0,E,17,1008.3,32.5,38,,NE,11,1005.7
,2025-02-12,20.3,35.7,0.2,,,ENE,31.0,08:17,25.7,61,,ENE,20,1008.3,34.4,27,1.0,ESE,13,1005.5
,2025-02-13,23.9,37.5,0.0,,,NE,39.0,01:34,26.7,58,,NE,24,1005.8,36.3,26,1.0,ENE,17,1002.3
,2025-02-14,24.1,32.0,4.8,,,SW,43.0,13:13,24.8,79,6.0,NE,13,1004.7,28.9,37,3.0,SSW,24,1003.1
,2025-02-15,16.7,27.1,0.0,,,SW,48.0,14:04,19.8,46,,SSW,24,1008.0,26.4,26,,SW,26,1006.5
,2025-02-16,13.3,23.9,0.0,,,SSE,43.0,07:14,15.0,39,,SSE,20,1013.6,21.5,17,,SSE,13,1013.2
,2025-02-17,11.7,,0.0,,,,,,16.6,39,,SSE,9,1017.7,26.3,13,,E,11,1014.3
