,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2025-02-1,,35.8,31.6,,,WSW,24.0,13:31,26.8,81,,WNW,11,1004.0,35.4,51,,WSW,15,1000.9
,2025-02-2,,37.9,0.0,,,S,76.0,18:00,29.4,81,2.0,WNW,19,1003.2,35.4,56,7.0,WSW,17,999.6
,2025-02-3,,36.7,0.0,,,E,43.0,23:42,29.4,84,7.0,NW,13,1002.4,34.6,61,,WNW,13,999.2
,2025-02-4,,36.7,12.0,,,W,63.0,00:33,26.8,86,8.0, ,Calm,1002.8,34.5,60,7.0,SSE,6,999.2
,2025-02-5,,33.4,26.8,,,S,37.0,15:07,27.3,81,,NW,9,1001.8,28.7,73,8.0,SSW,20,998.1
,2025-02-6,23.8,35.1,4.8,,,WNW,37.0,16:02,28.3,80,2.0, ,Calm,1001.9,28.7,86,7.0,NW,17,998.7
,2025-02-7,24.7,,11.6,,,,,,27.5,88,8.0,NW,9,1001.7,26.4,87,8.0,NW,30,999.1
,2025-02-8,,32.6,,,,WNW,46.0,18:18,28.7,82,8.0,NW,13,1002.6,26.1,96,8.0,WSW,13,998.8
,2025-02-9,24.2,32.2,44.8,,,NW,57.0,14:52,28.5,85,3.0,NW,17,1003.4,26.0,92,8.0,WNW,39,1000.8
,2025-02-10,24.5,32.0,3.8,,,WNW,46.0,12:11,27.3,83,8.0,NW,13,1005.6,29.4,76,8.0,NW,20,1004.7
,2025-02-11,25.2,34.5,0.4,,,NW,41.0,16:05,28.5,83,3.0,NNW,17,1008.2,26.3,96,8.0,SW,19,1005.7
,2025-02-12,24.1,34.8,17.6,,,NW,50.0,16:22,28.2,86,8.0,NW,13,1009.2,34.4,59,8.0,WNW,9,1005.5
,2025-02-13,24.6,30.8,18.4,,,WNW,41.0,18:53,25.8,91,8.0,WNW,11,1010.2,27.4,92,8.0,N,9,1006.8
,2025-02-14,23.8,33.0,45.8,,,W,44.0,14:27,26.4,92,8.0,NW,11,1009.0,24.8,95,8.0,N,13,1006.7
,2025-02-15,23.9,33.9,10.6,,,SSW,50.0,20:20,25.6,92,8.0,WNW,2,1010.7,33.7,60,2.0,WSW,15,1006.0
,2025-02-16,23.1,33.3,11.6,,,WNW,35.0,18:35,25.9,92,8.0,WNW,2,1009.3,27.8,83,8.0,SSW,6,1005.8
,2025-02-17,23.5,,20.8,,,,,,26.1,93,7.0, ,Calm,1010.0,35.3,48,1.0,ESE,15,1005.7
