,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2024-09-1,14.5,19.2,0.2,2.8,2.1,SSW,30,09:23,17.8,65,7,SW,13,1021.0,17.9,63,7,SSW,13,1021.4
,2024-09-2,7.1,25.9,0.0,2.4,10.8,NNE,30,12:33,16.2,65,0,NE,9,1022.8,25.2,39,0,NNE,11,1017.5
,2024-09-3,10.2,21.7,0.0,3.2,6.6,SW,33,19:24,19.0,70,6,WSW,9,1015.4,19.2,61,8,NW,11,1014.3
,2024-09-4,14.5,20.7,2.4,2.8,6.1,SW,48,23:05,16.5,85,7,W,13,1011.0,18.1,64,7,SW,20,1009.0
,2024-09-5,10.3,15.3,14.0,3.6,4.6,SSW,59,14:03,11.9,75,4,SW,11,1010.1,14.7,55,1,SW,19,1014.4
,2024-09-6,8.6,18.5,5.0,2.4,8.3,SSW,33,11:32,14.9,76,3,SSW,2,1023.5,17.7,56,6,SW,13,1023.8
,2024-09-7,9.4,19.9,4.8,2.2,8.7,SSW,28,14:57,14.2,88,6,N,6,1029.7,18.3,49,4,SSW,17,1028.9
,2024-09-8,10.3,20.2,0.0,2.4,8.9,SSW,31,14:47,15.6,71,4,SSW,6,1030.3,18.9,58,1,SSW,19,1026.6
,2024-09-9,10.5,21.3,0.0,3.0,4.2,SSW,28,15:16,14.0,79,7,SSE,6,1022.5,20.8,52,3,SSW,15,1017.7
,2024-09-10,11.4,22.2,0.0,2.2,9.0,ESE,28,22:11,15.1,76,6,SE,6,1022.6,21.2,45,1,SE,11,1021.6
,2024-09-11,11.5,25.1,0.0,3.8,10.9,ENE,33,07:27,16.1,60,0,E,11,1028.6,24.5,42,0,E,9,1026.1
,2024-09-12,12.1,26.9,0.0,5.4,11.0,NE,28,09:57,19.6,51,1,NE,11,1030.1,26.3,28,0,NE,11,1026.4
,2024-09-13,11.8,28.4,0.0,5.6,10.2,NE,26,09:34,20.8,40,1,ENE,13,1027.4,27.2,23,1,SE,11,1024.0
,2024-09-14,13.7,26.2,0.0,6.2,10.8,ENE,31,09:17,17.9,55,1,E,13,1026.8,25.4,31,0,E,11,1024.5
,2024-09-15,12.3,24.3,0.0,8.0,10.9,ENE,35,02:40,17.0,58,0,ENE,13,1030.1,23.1,30,3,E,13,1027.0
,2024-09-16,12.2,24.0,0.0,4.8,10.8,NNE,31,11:42,17.5,55,0,NE,13,1029.6,23.5,36,0,NE,11,1024.5
,2024-09-17,8.1,28.3,0.0,5.4,10.9,NNE,28,09:56,20.7,34,0,NNE,13,1022.3,27.0,18,0,SW,11,1018.6
,2024-09-18,9.2,24.1,0.0,5.8,10.9,SSW,39,15:38,17.5,56,0,SSE,7,1021.6,21.9,52,1,SSW,20,1019.9
,2024-09-19,11.6,22.3,0.0,8.6,10.5,SE,28,13:05,15.0,62,5,E,13,1025.8,21.3,44,2,SSE,11,1021.1
,2024-09-20,9.0,21.3,0.0,5.8,9.8,SSW,37,15:37,14.1,61,0,SSE,13,1023.4,19.8,47,0,SSW,17,1018.7
,2024-09-21,7.8,19.8,0.0,4.2,10.9,SSW,37,13:56,14.2,59,1,SE,15,1023.4,18.2,50,0,SSW,17,1019.7
,2024-09-22,5.8,24.6,0.0,3.4,11.1,SSW,35,15:14,16.3,60,0,SSE,9,1019.6,21.6,51,0,SSW,19,1015.1
,2024-09-23,9.5,22.5,0.0,5.0,10.6,SSW,41,15:28,15.9,65,0,S,9,1016.0,20.5,52,1,SSW,19,1013.8
,2024-09-24,12.2,21.7,0.0,5.4,10.1,SSW,37,16:27,16.2,63,1,SSE,9,1018.6,20.5,53,4,SSW,20,1016.6
,2024-09-25,9.5,23.3,0.0,5.0,11.0,NE,46,05:21,15.2,56,0,ENE,11,1022.1,22.5,35,0,ENE,7,1017.4
,2024-09-26,10.7,28.6,0.0,4.8,10.9,NE,35,10:43,21.8,41,0,NNE,17,1012.5,23.4,45,1,NW,20,1008.0
,2024-09-27,13.4,17.5,8.0,5.4,2.4,SW,59,15:29,13.8,97,8,S,11,1010.9,16.5,56,7,SW,22,1010.7
,2024-09-28,6.8,18.5,4.6,2.8,7.2,SW,43,20:17,13.5,70,6,SSW,9,1022.3,17.9,44,4,SSW,13,1022.9
,2024-09-29,8.3,20.9,0.2,4.2,10.8,SW,26,15:07,16.0,57,6,SW,9,1027.8,20.1,50,3,WSW,13,1025.2
,2024-09-30,7.2,24.3,0.0,4.0,11.3,SW,30,16:49,17.2,62,0,SSW,6,1025.1,23.2,39,1,SSW,13,1020.3
