,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2025-02-1,15.8,24.1,0.0,,,ESE,37.0,16:26,17.6,78,,NW,6,1022.7,23.7,60,,ESE,24,1018.9
,2025-02-2,15.4,24.7,0.0,,,SE,35.0,15:44,20.7,51,,NE,9,1017.8,24.6,50,,S,17,1016.4
,2025-02-3,17.4,34.0,0.0,,,N,46.0,17:57,19.7,74,,NW,17,1014.1,26.9,58,,ESE,17,1010.6
,2025-02-4,19.7,29.1,0.0,,,SSW,59.0,17:11,24.2,45,,ESE,4,1004.5,20.6,72,,SE,30,1005.9
,2025-02-5,11.2,19.8,0.0,,,SE,33.0,14:46,15.9,45,,SSW,13,1018.5,18.9,42,,SE,20,1017.9
,2025-02-6,11.4,23.8,0.0,,,SE,35.0,15:17,15.5,62,,NNW,19,1017.6,23.3,47,,ESE,20,1014.1
,2025-02-7,15.0,20.8,0.0,,,SE,46.0,15:14,19.3,63,,S,15,1009.7,18.0,68,,SE,26,1010.3
,2025-02-8,12.1,16.4,0.2,,,SE,41.0,13:59,13.3,76,,SSW,20,1017.0,15.4,54,,SE,30,1017.7
,2025-02-9,11.6,19.4,0.0,,,ESE,28.0,11:23,13.8,71,,NNW,9,1021.8,18.3,47,,ESE,17,1021.5
,2025-02-10,12.9,19.9,0.0,,,ENE,37.0,17:48,16.2,53,,ESE,17,1024.0,19.3,52,,ESE,22,1022.9
,2025-02-11,15.1,22.9,0.0,,,NE,31.0,16:12,16.9,90,,SW,9,1021.5,21.7,70,,ENE,17,1019.0
,2025-02-12,16.7,31.8,0.2,,,NE,35.0,14:44,22.6,65,,NNE,11,1016.5,31.3,38,,NNW,11,1012.4
,2025-02-13,20.2,33.3,0.0,,,NW,72.0,22:50,23.5,61,,NNW,28,1004.3,32.4,34,,N,33,997.8
,2025-02-14,18.9,26.6,0.0,,,NW,59.0,23:01,20.1,47,,NNW,17,1000.9,26.2,29,,NW,13,1000.1
,2025-02-15,11.0,15.5,6.0,,,SW,70.0,15:57,13.7,53,,SW,11,1000.8,12.1,69,,SSW,28,1002.9
,2025-02-16,8.8,16.5,2.8,,,SSW,63.0,11:36,12.6,51,,SW,26,1013.7,13.8,56,,SSW,20,1015.5
,2025-02-17,6.7,,1.2,,,,,,11.7,62,,NNW,15,1021.5,17.7,46,,ESE,17,1018.8
